OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
147453,9,1,77,117,2016,10,12,4,3,2,6,0,0,1,0,0,0,0,0,714357.4771,5355059.5507,11.891233819,48.312363055,1,#66c2a5,bicycle
147454,9,1,77,114,2016,10,7,4,3,2,6,0,0,0,1,0,0,0,0,722548546.0,5344579.4063,11.996047008,48.215376152,2,#fc8d62,car
147455,9,7,61,0,2016,10,19,4,3,5,3,1,1,1,1,0,0,0,0,640943349.0,5359797.7393,10.903332001,48.375595554,1,#66c2a5,bicycle
147459,9,1,82,120,2016,10,6,5,2,6,3,1,1,0,1,1,0,0,0,702584.7297,5306605.8634,11.709641087,47.880796266,2,#fc8d62,car
147460,9,1,62,0,2016,10,21,4,3,1,5,2,0,0,1,0,0,0,0,686217.1052,5333837.7386,11.502763957,48.130529241,2,#fc8d62,car
147462,9,7,61,0,2016,10,7,4,3,4,2,0,0,0,1,0,1,0,0,640940.2666,5359800.2888,10.903291254,48.375619167,2,#fc8d62,car
147468,9,1,73,147,2016,10,14,3,2,6,4,0,1,0,1,1,0,0,0,681181.9581,5309729.3712,11.42496383,47.915271189,2,#fc8d62,car
147469,9,1,62,0,2016,10,8,5,3,0,7,0,1,1,0,0,0,0,0,691104.0496,5337391.8498,11.569972321,48.161024799,1,#66c2a5,bicycle
147470,9,1,75,139,2016,10,13,5,3,5,2,0,1,1,1,0,0,0,0,711210.3537,5330649.4702,11.836693517,48.094078141,1,#66c2a5,bicycle
147475,9,1,81,130,2016,10,10,5,3,5,3,0,1,0,1,0,0,0,0,638982.5958,5324964.2783,10.865449879,48.062806648,2,#fc8d62,car
147476,9,1,62,0,2016,10,12,4,3,1,5,0,0,0,1,0,0,0,0,700296623.0,5334873149.0,11.692270859,48.135560068,2,#fc8d62,car
147477,9,1,73,126,2016,10,15,6,3,0,7,0,1,0,0,0,1,0,0,683127.2537,5304233.2601,11.448643991,47.865313409,4,#e78ac3,marker
147479,9,7,72,209,2016,10,6,3,2,8,1,2,1,0,0,0,1,0,0,634253.3723,5335506.6789,10.805325088,48.158622527,4,#e78ac3,marker
147484,9,1,62,0,2016,10,15,5,2,5,2,0,1,0,1,0,0,0,1,694458.6029,5333225.8508,11.61313382,48.122565453,2,#fc8d62,car
147487,9,1,62,0,2016,10,11,4,3,6,7,0,0,0,0,1,0,0,1,688563.8834,5339814.3213,11.536921526,48.183556591,3,#8da0cb,toilet
147488,9,1,85,158,2016,10,5,6,2,5,3,2,1,0,1,0,0,0,0,668705.5847,5380033.0892,11.286114478,48.550686871,2,#fc8d62,car
147490,9,7,72,147,2016,10,14,3,3,5,3,0,1,0,1,0,0,0,0,637877.5287,5366446.0096,10.864137571,48.436052735,2,#fc8d62,car
147491,9,7,71,130,2016,10,13,5,2,2,2,0,1,1,1,0,0,0,0,646237.2574,5357361.5538,10.973931936,48.352486522,1,#66c2a5,bicycle
147494,9,1,62,0,2016,10,19,5,3,5,3,2,0,1,1,0,0,0,0,696826.7282,5337159.5193,11.646739617,48.157191103,1,#66c2a5,bicycle
147495,9,1,62,0,2016,10,8,4,3,6,2,0,0,0,1,1,0,0,0,698440092.0,5333513.0191,11.666711239,48.12391787,2,#fc8d62,car
147500,9,1,62,0,2016,10,18,4,3,5,3,2,1,0,1,0,1,0,0,688886.1488,5335736.6434,11.539441843,48.146810391,2,#fc8d62,car
147501,9,7,71,113,2016,10,19,5,3,0,7,1,0,1,0,0,0,0,0,657765.5319,5369467.5309,11.133984718,48.458548536,1,#66c2a5,bicycle
147505,9,1,62,0,2016,10,10,3,3,5,3,0,1,1,1,0,0,0,0,689150.7347,5334514.7317,11.542452651,48.135749117,1,#66c2a5,bicycle
147510,9,1,62,0,2016,10,21,4,3,5,3,2,0,0,1,0,0,0,0,692621.2706,5334813.3685,11.589187633,48.137392235,2,#fc8d62,car
147512,9,7,61,0,2016,10,16,6,3,4,1,0,0,0,1,0,0,1,0,639673.9514,5356103.2771,10.884973072,48.342658155,2,#fc8d62,car
147513,9,7,72,125,2016,10,17,3,3,2,6,0,1,0,1,0,0,0,0,637024.7634,5347069.1776,10.846307489,48.26200347,2,#fc8d62,car
147514,9,1,63,0,2016,10,12,3,3,6,4,0,1,0,0,1,1,0,0,733429.67,5304709.3335,12.120587671,47.853287757,3,#8da0cb,toilet
147516,9,7,61,0,2016,10,20,4,3,5,3,2,0,0,1,0,0,0,0,638956.7983,5360595.0283,10.876783823,48.383205183,2,#fc8d62,car
147517,9,7,72,163,2016,10,15,3,3,5,2,0,1,1,1,0,0,0,0,639923022.0,5347410043.0,10.885450408,48.264434996,1,#66c2a5,bicycle
147518,9,1,62,0,2016,10,14,3,2,6,4,0,1,0,1,1,0,0,0,686374.9751,5329314.6528,11.502907443,48.089827673,2,#fc8d62,car
147522,9,7,61,0,2016,10,2,2,3,6,4,2,0,0,1,1,0,0,0,642007.9435,5360694.7799,10.918003274,48.383422647,2,#fc8d62,car
147524,9,1,78,124,2016,10,13,6,3,5,3,0,1,0,1,0,0,0,0,704306.2736,5364207.0328,11.760271349,48.397890681,2,#fc8d62,car
147525,9,1,74,126,2016,10,17,5,3,5,3,0,0,0,1,0,0,0,0,682658.6493,5343755.8525,11.459246446,48.220710619,2,#fc8d62,car
147526,9,1,62,0,2016,10,11,4,3,6,4,0,0,0,0,1,0,0,1,694145.2341,5334652145.0,11.609577101,48.135480109,3,#8da0cb,toilet
147529,9,7,61,0,2016,10,16,3,3,0,1,0,1,1,0,0,0,0,0,641974.1389,5360890.5787,10.917613122,48.385190788,1,#66c2a5,bicycle
147533,9,2,61,0,2016,10,15,4,3,2,6,0,0,0,1,0,0,0,0,731680.95,5381984923.0,12.139420493,48.548128234,2,#fc8d62,car
147535,9,1,62,0,2016,10,7,5,3,0,6,0,1,0,0,0,1,0,1,687942.0199,5338998.8881,11.528202862,48.176411631,4,#e78ac3,marker
147539,9,1,84,131,2016,10,8,5,3,5,3,0,1,0,1,0,0,0,1,704850.5243,5340032.0963,11.755892929,48.180471635,2,#fc8d62,car
147540,9,1,81,114,2016,10,15,6,3,8,1,0,1,0,1,0,0,0,0,650143341.0,5316913265.0,11.012338194,47.987886249,2,#fc8d62,car
147542,9,7,61,0,2016,10,8,5,3,5,3,1,1,0,1,0,1,0,0,637440.3411,5360197.1919,10.856183319,48.37996011,2,#fc8d62,car
147544,9,1,86,143,2016,10,12,3,3,5,3,0,1,0,1,0,0,0,0,683479.8076,5376802.3968,11.484708178,48.517502203,2,#fc8d62,car
147545,9,1,62,0,2016,10,17,5,3,2,6,0,0,0,1,0,1,0,0,689552.8325,5333171.5088,11.547254374,48.123556483,2,#fc8d62,car
147546,9,1,62,0,2016,10,15,4,2,3,2,0,1,1,0,0,0,1,0,697669.6644,5336374.0955,11.657697196,48.149870846,1,#66c2a5,bicycle
147547,9,1,84,139,2016,10,7,3,2,6,3,1,1,1,0,1,0,0,0,688446.9925,5326070.7547,11.529275171,48.060061375,1,#66c2a5,bicycle
147548,9,1,62,0,2016,10,10,4,3,2,6,0,0,0,1,0,0,0,0,690328.4576,5338845.2641,11.560203474,48.174320627,2,#fc8d62,car
147550,9,1,88,139,2016,10,20,3,3,2,6,2,1,0,1,0,0,0,0,674949668.0,5319277.9697,11.345507784,48.002840945,2,#fc8d62,car
147553,9,1,78,143,2016,10,18,5,3,1,3,2,1,0,1,0,0,0,0,717223.1875,5372305.1031,11.938749712,48.466332669,2,#fc8d62,car
147555,9,7,71,112,2016,10,14,3,3,4,1,0,1,0,1,0,1,0,0,647319.5186,5365334.9207,10.991327365,48.423924678,2,#fc8d62,car
147556,9,1,62,0,2016,10,17,3,3,2,3,1,1,0,1,0,1,0,0,689292.4106,5341044.7946,11.547261402,48.194399432,2,#fc8d62,car
147560,9,1,62,0,2016,10,9,7,3,5,3,0,0,0,1,0,0,0,0,683987.8183,5339875.4314,11.475442394,48.185447597,2,#fc8d62,car
147561,9,1,62,0,2016,10,18,3,3,1,5,2,1,1,1,0,0,0,0,691520.1203,5336234.8338,11.575041041,48.150500532,1,#66c2a5,bicycle
147562,9,1,62,0,2016,10,22,7,2,5,3,2,1,0,1,0,0,0,1,697260.0819,5332271.3085,11.650297031,48.113124865,2,#fc8d62,car
147565,9,1,62,0,2016,10,17,2,3,5,7,0,0,1,1,0,0,0,0,691478.7653,5340306.4123,11.576319048,48.187107607,1,#66c2a5,bicycle
147568,9,7,73,182,2016,10,13,1,2,5,3,0,0,1,1,0,0,0,0,625210.4,5379821662.0,10.696967629,48.558979209,1,#66c2a5,bicycle
147569,9,1,78,124,2016,10,7,2,3,7,6,0,0,0,1,0,0,0,0,703979.7278,5359396.7202,11.753531147,48.354770027,2,#fc8d62,car
147572,9,1,62,0,2016,10,14,7,3,2,6,0,1,0,1,0,0,0,0,694341.7002,5341710.0501,11.615440441,48.198853429,2,#fc8d62,car
147575,9,1,62,0,2016,10,17,2,3,4,2,0,0,1,1,0,0,0,0,693946.7628,5335077.8079,11.607106057,48.139366332,1,#66c2a5,bicycle
147576,9,7,61,0,2016,10,14,4,3,0,7,0,0,1,0,0,0,0,0,641922.9417,5357589.0479,10.915807743,48.355516376,1,#66c2a5,bicycle
147578,9,1,62,0,2016,10,14,2,3,4,2,0,0,0,1,0,0,0,0,679378573.0,5334104527.0,11.411052195,48.134891452,2,#fc8d62,car
147581,9,1,78,143,2016,10,19,2,3,0,6,2,1,1,0,0,0,0,0,716782278.0,5373346.6294,11.933332698,48.475842491,1,#66c2a5,bicycle
147583,9,1,62,0,2016,10,22,7,3,5,3,2,0,0,1,0,0,0,0,690351.3176,5343125.8385,11.562429466,48.212787076,2,#fc8d62,car
147585,9,1,62,0,2016,10,7,6,3,5,2,0,1,1,1,0,0,0,0,687496.3577,5334074.1533,11.520043997,48.132278656,1,#66c2a5,bicycle
147586,9,1,62,0,2016,10,13,4,2,1,5,0,0,1,1,0,0,0,0,691432.3532,5336405.8873,11.573939158,48.152064358,1,#66c2a5,bicycle
147589,9,1,79,121,2016,10,19,4,3,5,3,2,0,1,1,0,0,0,0,665767.6734,5337239.4396,11.229476731,48.166765953,1,#66c2a5,bicycle
147590,9,7,78,203,2016,10,13,3,3,4,1,0,1,0,1,0,0,0,0,623114.3754,5325963.5056,10.652849263,48.075053046,2,#fc8d62,car
147593,9,1,62,0,2016,10,13,3,3,5,3,0,0,0,0,0,1,0,1,695684.8118,5329897.8516,11.628067283,48.092279251,4,#e78ac3,marker
147595,9,1,62,0,2016,10,14,7,3,2,6,0,1,0,1,0,0,0,0,695612.3173,5338527958.0,11.631056613,48.169864571,2,#fc8d62,car
147596,9,2,61,0,2016,10,18,4,3,5,3,1,0,1,1,0,0,0,0,734422.4007,5381942.7422,12.176485979,48.54673102,1,#66c2a5,bicycle
147598,9,1,62,0,2016,10,10,4,3,0,7,0,0,1,0,0,0,0,0,691206.7788,5334049.7745,11.569851433,48.130955703,1,#66c2a5,bicycle
147599,9,1,78,145,2016,10,15,1,3,0,7,0,0,1,0,0,0,0,0,696447.6021,5354388.3363,11.649635238,48.312147429,1,#66c2a5,bicycle
147600,9,1,62,0,2016,10,8,3,3,0,7,0,0,1,1,0,0,0,0,692053.7321,5334570.1281,11.581457238,48.135377568,1,#66c2a5,bicycle
147604,9,1,78,155,2016,10,7,3,3,5,3,1,0,1,1,0,0,0,0,716354.4058,5374207.9949,11.927996676,48.483728913,1,#66c2a5,bicycle
147608,9,7,73,182,2016,10,12,7,3,4,6,0,0,0,1,0,0,0,0,624296.4092,5379391.1757,10.684457418,48.555289965,2,#fc8d62,car
147609,9,7,61,0,2016,10,8,2,3,5,3,0,0,0,1,0,0,0,0,639914.2532,5357386.2612,10.888640611,48.354141248,2,#fc8d62,car
147610,9,1,62,0,2016,10,13,6,3,2,6,0,1,0,1,0,0,0,0,695912.8024,5331995.8927,11.632088968,48.111065413,2,#fc8d62,car
147611,9,1,84,134,2016,10,8,7,3,0,1,0,1,0,1,0,0,0,0,692238.1051,5321992.5424,11.578274438,48.022275526,2,#fc8d62,car
147613,9,1,62,0,2016,10,16,3,3,2,6,0,1,0,1,0,0,0,0,684054.7686,5333605566.0,11.473630054,48.129071292,2,#fc8d62,car
147614,9,7,71,142,2016,10,13,7,3,5,3,0,1,0,1,0,0,0,1,646634399.0,5351652915.0,10.977303417,48.301066327,2,#fc8d62,car
147616,9,1,62,0,2016,10,17,2,3,2,6,0,1,0,1,0,0,0,1,691965.0021,5336206.8735,11.581003701,48.150115122,2,#fc8d62,car
147618,9,7,61,0,2016,10,13,1,3,6,7,0,0,0,1,1,0,0,0,639994.3057,5358362.3928,10.890045354,48.362900611,2,#fc8d62,car
147619,9,1,78,143,2016,10,16,2,3,0,7,0,1,1,0,0,0,0,0,716774.6653,5373322.4959,11.933217319,48.475628284,1,#66c2a5,bicycle
147621,9,1,87,122,2016,10,17,2,3,6,4,0,0,0,1,1,0,0,0,719449.9975,5306878.8033,11.935064193,47.877706969,2,#fc8d62,car
147622,9,1,78,140,2016,10,20,2,3,9,7,2,1,0,1,0,0,0,0,707530.7745,5363248.6603,11.803308534,48.38822608,2,#fc8d62,car
147623,9,1,62,0,2016,10,8,6,3,1,6,0,0,1,1,0,0,0,0,691307.0617,5334127.4878,11.571232737,48.131624051,1,#66c2a5,bicycle
147626,9,7,72,163,2016,10,16,7,3,5,3,0,1,1,1,0,0,0,0,639684.2047,5346413.6113,10.881905166,48.25552787,1,#66c2a5,bicycle
147629,9,1,84,112,2016,10,17,2,3,5,3,0,0,1,1,0,0,0,0,703038.7856,5339139.0505,11.731121539,48.173027615,1,#66c2a5,bicycle
147630,9,7,72,184,2016,10,6,4,3,5,3,2,0,0,1,0,1,0,0,636276.3838,5360907594.0,10.8407025,48.386600492,2,#fc8d62,car
147632,9,1,62,0,2016,10,13,1,3,2,6,0,0,0,1,0,1,0,0,688000.0999,5337750.1851,11.528431219,48.165170927,2,#fc8d62,car
147633,9,1,62,0,2016,10,18,3,3,0,3,1,1,0,1,0,1,0,0,685979.8807,5334389.5454,11.499819681,48.135558463,2,#fc8d62,car
147636,9,7,61,0,2016,10,20,7,3,2,6,2,0,0,1,0,0,0,0,641942.7452,5360615.8872,10.91709655,48.382727953,2,#fc8d62,car
147638,9,1,62,0,2016,10,7,2,3,5,3,1,0,1,1,0,0,0,0,692441.5457,5336577.3139,11.587571639,48.153300557,1,#66c2a5,bicycle
147639,9,1,62,0,2016,10,22,6,2,1,1,2,0,0,1,0,1,0,0,692918115.0,5335699.3104,11.593574877,48.145264928,2,#fc8d62,car
147640,9,1,62,0,2016,10,9,4,3,1,6,0,1,0,1,0,0,0,0,688856.9657,5330560.3347,11.536756534,48.100293584,2,#fc8d62,car
147641,9,7,61,0,2016,10,19,7,3,4,2,2,0,0,1,0,0,0,0,640552.6348,5359229.5249,10.897868769,48.370573514,2,#fc8d62,car
147643,9,1,62,0,2016,10,19,2,3,5,3,2,0,0,1,0,0,0,0,690800.6625,5334745.5166,11.564710437,48.13733087,2,#fc8d62,car
147644,9,7,61,0,2016,10,7,4,3,5,3,0,0,1,1,0,0,0,0,639411.7475,5360085.1142,10.882755881,48.378519798,1,#66c2a5,bicycle
147646,9,1,81,130,2016,10,16,4,3,5,3,0,0,1,1,0,0,0,0,638668.3324,5326229.8188,10.861644603,48.07425519,1,#66c2a5,bicycle
147647,9,1,62,0,2016,10,18,3,3,6,4,2,1,0,1,1,0,0,0,695851.5353,5338466.9749,11.634242566,48.169242831,2,#fc8d62,car
147651,9,1,62,0,2016,10,8,7,3,0,7,0,1,0,0,1,0,1,0,687852.6508,5328552.3481,11.522396648,48.08254206,3,#8da0cb,toilet
147654,9,1,78,124,2016,10,10,4,3,2,7,0,0,1,0,0,0,1,0,702775.8636,5363591.6114,11.739322364,48.392854298,1,#66c2a5,bicycle
147655,9,7,61,0,2016,10,18,3,3,5,3,1,0,1,1,0,0,0,0,638027.3403,5359403.0946,10.86384587,48.372691574,1,#66c2a5,bicycle
147659,9,1,62,0,2016,10,16,1,3,5,3,0,0,0,1,0,0,0,0,692500.1968,5340960.5141,11.590344181,48.19267777,2,#fc8d62,car
147660,9,1,62,0,2016,10,18,6,3,6,4,2,1,0,1,1,0,0,0,699033.6194,5333918.3905,11.674867572,48.127375746,2,#fc8d62,car
147665,9,1,62,0,2016,10,19,2,2,6,4,2,1,0,1,1,0,0,0,690897.2984,5342269.5648,11.569386314,48.204927078,2,#fc8d62,car
147666,9,1,62,0,2016,10,7,3,3,5,2,0,0,1,1,0,0,0,0,693631.8507,5333345.0711,11.602089989,48.123888939,1,#66c2a5,bicycle
147670,9,1,62,0,2016,10,9,2,3,5,2,0,0,1,1,0,0,0,0,696150977.0,5336677.2673,11.637440469,48.153065705,1,#66c2a5,bicycle
147673,9,1,62,0,2016,10,18,1,3,2,6,1,0,0,1,0,0,0,0,690149737.0,5335281482.0,11.556209149,48.142342964,2,#fc8d62,car
147674,9,1,62,0,2016,10,7,6,3,6,2,1,1,0,1,1,0,0,0,678841.2459,5338935425.0,11.40586706,48.178467654,2,#fc8d62,car
147675,9,1,62,0,2016,10,2,7,3,6,4,2,0,0,1,1,0,0,0,692141.3899,5336817.7709,11.583648568,48.155552482,2,#fc8d62,car
147677,9,1,79,142,2016,10,17,2,3,5,3,0,1,1,1,0,0,0,0,672989.7015,5342925.2612,11.328843349,48.215954087,1,#66c2a5,bicycle
147681,9,1,62,0,2016,10,8,2,3,4,2,0,0,1,1,0,0,0,0,692835.1328,5330103.6048,11.589929559,48.094997077,1,#66c2a5,bicycle
147682,9,7,61,0,2016,10,20,4,3,4,2,2,0,0,1,0,1,0,0,644096.9157,5358336.3137,10.945392511,48.361743013,2,#fc8d62,car
147685,9,7,62,0,2016,10,18,4,3,2,6,1,0,0,1,0,1,0,0,622295.6638,5305566.8273,10.636054107,47.891772509,2,#fc8d62,car
147687,9,1,62,0,2016,10,19,1,3,5,2,2,0,1,1,0,0,0,0,693120044.0,5331874.68,11.594553555,48.110828863,1,#66c2a5,bicycle
147691,9,1,62,0,2016,10,7,4,3,5,3,0,1,1,1,0,0,0,0,684525.4279,5328929.8097,11.477927026,48.086906585,1,#66c2a5,bicycle
147694,9,1,79,126,2016,10,11,4,3,3,3,0,0,0,1,0,0,0,0,677061.7533,5340117.6148,11.382442659,48.189592844,2,#fc8d62,car
147695,9,1,62,0,2016,10,19,3,3,0,7,1,1,0,0,0,1,0,0,690538.0142,5335259.4517,11.56141355,48.142028797,4,#e78ac3,marker
147698,9,7,71,142,2016,10,16,2,3,8,1,0,0,0,1,0,0,0,0,645739.5567,5352751.5832,10.965623681,48.311151669,2,#fc8d62,car
147699,9,1,62,0,2016,10,7,3,3,0,7,0,0,1,0,0,0,0,0,700873408.0,5332844.1809,11.699058518,48.117143961,1,#66c2a5,bicycle
147701,9,2,61,0,2016,10,3,4,3,0,1,2,0,1,0,0,0,0,0,736426.7577,5384602.9131,12.205112152,48.569873208,1,#66c2a5,bicycle
147703,9,1,62,0,2016,10,18,4,3,0,5,2,0,1,1,0,0,0,0,692576.5752,5334982.8674,11.588664116,48.138929181,1,#66c2a5,bicycle
147704,9,1,88,132,2016,10,15,1,3,5,3,0,0,0,1,0,0,0,0,664635.2898,5322367.5327,11.208521641,48.033357043,2,#fc8d62,car
147705,9,1,78,113,2016,10,19,4,3,5,3,2,0,1,1,0,0,0,0,691964.2927,5367649.4188,11.595284245,48.43270646,1,#66c2a5,bicycle
147707,9,7,61,0,2016,10,16,3,3,6,7,0,0,0,1,1,0,0,1,640886.4345,5353961.0572,10.900610589,48.323126705,2,#fc8d62,car
147709,9,1,74,115,2016,10,9,3,3,2,6,0,0,0,1,0,0,0,0,684429.7766,5347640991.0,11.484760562,48.255119263,2,#fc8d62,car
147712,9,1,62,0,2016,10,15,1,3,3,5,0,0,1,1,0,0,0,0,691058.0009,5336016373.0,11.568736148,48.148676005,1,#66c2a5,bicycle
147713,9,1,62,0,2016,10,16,1,3,2,6,0,0,0,1,0,0,0,0,686768.8047,5336984.6164,11.511551837,48.158652711,2,#fc8d62,car
147714,9,1,62,0,2016,10,7,6,3,2,5,0,1,0,1,0,0,0,0,688517.1302,5338099.2302,11.535532484,48.168155075,2,#fc8d62,car
147715,9,1,62,0,2016,10,6,6,2,5,3,1,1,1,0,0,0,0,1,688148.5353,5337150.2096,11.530160138,48.159734345,1,#66c2a5,bicycle
147716,9,1,62,0,2016,10,16,7,3,3,2,0,0,0,1,0,0,0,1,686760729.0,5336958.49,11.51143188,48.158420252,2,#fc8d62,car
147718,9,1,62,0,2016,10,11,3,3,0,3,0,0,0,1,0,0,0,1,692946486.0,5332334955.0,11.592432509,48.115018316,2,#fc8d62,car
147721,9,1,62,0,2016,10,16,2,3,5,3,0,0,0,1,0,0,0,0,682095.1632,5338524.7123,11.449423379,48.173851759,2,#fc8d62,car
147724,9,7,72,167,2016,10,9,1,3,5,3,0,0,0,1,0,0,0,0,626562.3083,5355800.6037,10.708019601,48.342699375,2,#fc8d62,car
147725,9,1,62,0,2016,10,14,1,3,3,6,0,0,1,0,0,0,0,0,692305.4581,5333831.7739,11.584503951,48.128665363,1,#66c2a5,bicycle
147727,9,1,79,142,2016,10,18,2,3,1,6,1,0,0,1,0,0,0,0,672848.4145,5342002.3663,11.326566876,48.20769629,2,#fc8d62,car
147732,9,1,79,121,2016,10,9,2,2,5,3,0,0,1,1,0,0,0,0,668266.5432,5338017.8066,11.263366094,48.173106833,1,#66c2a5,bicycle
147735,9,1,62,0,2016,10,16,2,3,0,6,0,0,1,1,0,0,0,0,693307.3413,5333252.6275,11.597691853,48.123156693,1,#66c2a5,bicycle
147736,9,7,71,130,2016,10,18,4,3,0,7,1,0,0,0,1,0,0,1,647981154.0,5356921.1116,10.997301701,48.348120209,3,#8da0cb,toilet
147738,9,1,62,0,2016,10,14,1,3,5,3,0,0,0,1,0,0,0,0,693667.2148,5331103.6271,11.601546907,48.103732713,2,#fc8d62,car
147739,9,1,62,0,2016,10,15,3,3,6,4,0,0,0,1,1,0,0,0,689949.75,5338996.2905,11.555182038,48.175791346,2,#fc8d62,car
147743,9,1,62,0,2016,10,13,6,3,5,3,0,1,0,1,0,0,0,0,686344.0893,5330030.4967,11.502805493,48.096271029,2,#fc8d62,car
147744,9,1,62,0,2016,10,17,4,3,5,3,0,0,0,1,0,0,0,0,686527.4902,5333899.4024,11.506958397,48.130992615,2,#fc8d62,car
147747,9,1,62,0,2016,10,18,2,3,4,6,2,0,0,1,0,0,0,1,693299.5285,5334233.0024,11.598031639,48.131970408,2,#fc8d62,car
147748,9,7,61,0,2016,10,22,4,3,5,3,2,0,1,1,0,0,0,0,640756.9937,5354746.8821,10.899127794,48.330221462,1,#66c2a5,bicycle
147750,9,1,62,0,2016,10,20,1,3,2,6,2,0,0,1,0,0,0,0,694258.0547,5334985.2101,11.611243824,48.138439143,2,#fc8d62,car
147752,9,1,62,0,2016,10,7,3,3,2,1,0,0,1,1,0,0,0,0,691112.8072,5329968.7365,11.566761155,48.094303699,1,#66c2a5,bicycle
147753,9,2,61,0,2016,10,14,7,3,6,4,0,0,0,1,1,0,0,0,731597722.0,5380219.4741,12.137313321,48.53230023,2,#fc8d62,car
147754,9,1,73,147,2016,10,12,4,3,3,6,0,0,0,1,0,0,0,0,681573.5198,5308773.2942,11.429797094,47.90656605,2,#fc8d62,car
147756,9,1,78,124,2016,10,12,1,3,1,7,0,0,1,0,0,0,0,1,703472613.0,5364683.5641,11.749252642,48.402442416,1,#66c2a5,bicycle
147757,9,1,62,0,2016,10,19,3,3,3,6,2,1,1,1,0,0,0,0,691116.3426,5335532.3294,11.569302432,48.144307944,1,#66c2a5,bicycle
147758,9,2,61,0,2016,10,14,7,3,0,4,0,0,1,0,1,0,0,0,732937.0444,5382708.5975,12.156819255,48.55416365,1,#66c2a5,bicycle
147761,9,1,78,155,2016,10,7,3,3,5,3,0,1,1,1,0,0,0,0,716359769.0,5374208.6362,11.928069491,48.483732829,1,#66c2a5,bicycle
147762,9,1,79,119,2016,10,7,4,3,6,4,0,1,0,1,1,0,0,0,669444.8745,5338883.2547,11.279547991,48.180573948,2,#fc8d62,car
147763,9,7,72,200,2016,10,13,3,3,4,2,0,0,1,1,0,0,0,0,630620.0793,5338459.9528,10.757399336,48.185937208,1,#66c2a5,bicycle
147766,9,1,62,0,2016,10,12,6,3,0,7,0,0,0,1,0,0,0,1,696606.3086,5334318.0314,11.642466857,48.131721767,2,#fc8d62,car
147767,9,1,62,0,2016,10,20,7,2,6,4,2,1,0,1,1,0,0,0,690813.3199,5334901.3906,11.564950229,48.138728061,2,#fc8d62,car
147769,9,1,63,0,2016,10,18,7,3,1,5,0,0,0,1,0,0,0,0,732505351.0,5304566.8135,12.108173225,47.85234234,2,#fc8d62,car
147771,9,1,62,0,2016,10,20,2,3,1,1,2,0,1,1,0,0,0,0,692287.3853,5337315.7207,11.585834677,48.159983813,1,#66c2a5,bicycle
147772,9,7,62,0,2016,10,17,4,3,0,1,0,0,1,0,0,0,0,0,622181.1984,5305880.0779,10.634612135,47.894611591,1,#66c2a5,bicycle
147774,9,1,62,0,2016,10,17,1,3,5,3,1,0,0,1,0,0,0,1,688183.7182,5327361.6392,11.526313252,48.071741971,2,#fc8d62,car
147775,9,1,63,0,2016,10,11,7,3,5,3,0,0,0,1,0,0,0,0,731691.0851,5304310.0365,12.097166947,47.850329396,2,#fc8d62,car
147777,9,7,78,116,2016,10,17,1,3,0,3,0,0,0,1,0,0,0,0,619268.6572,5317885.6597,10.598990279,48.003134978,2,#fc8d62,car
147778,9,1,62,0,2016,10,14,1,3,4,2,0,0,0,1,0,0,0,0,697927.8638,5330956.7648,11.658649228,48.10110347,2,#fc8d62,car
147779,9,1,62,0,2016,10,20,6,3,0,1,2,1,1,0,0,0,0,0,696764985.0,5330730677.0,11.64294201,48.099431686,1,#66c2a5,bicycle
147780,9,1,62,0,2016,10,16,7,3,6,7,0,1,0,1,1,0,0,0,692228.2198,5337127.9651,11.584955041,48.158314198,2,#fc8d62,car
147782,9,1,74,115,2016,10,11,2,3,7,1,0,0,1,0,0,0,0,0,681577.3831,5347819.9937,11.446444695,48.257551937,1,#66c2a5,bicycle
147783,9,1,79,126,2016,10,13,7,3,5,3,0,0,0,1,0,0,0,0,677230.1086,5339307.8248,11.384368071,48.182266612,2,#fc8d62,car
147786,9,1,62,0,2016,10,15,2,3,1,1,0,0,0,1,0,0,0,0,696980.3243,5330886.2756,11.645903056,48.100763587,2,#fc8d62,car
147787,9,7,61,0,2016,10,16,4,3,4,6,0,0,0,1,0,0,0,0,638040.5048,5357117.9758,10.863273724,48.352141244,2,#fc8d62,car
147789,9,1,62,0,2016,10,14,1,3,0,7,0,0,1,0,0,0,0,0,692306934.0,5333833.9351,11.58452474,48.128684341,1,#66c2a5,bicycle
147790,9,1,87,117,2016,10,14,4,3,6,5,0,0,0,1,1,0,0,0,724828.4776,5305439.0337,12.006149314,47.862910321,2,#fc8d62,car
147791,9,1,62,0,2016,10,15,3,3,5,7,0,1,1,1,0,0,0,0,684498.3552,5332025.7307,11.478902179,48.114742425,1,#66c2a5,bicycle
147792,9,2,61,0,2016,10,9,2,3,4,2,0,0,1,1,0,0,0,0,732844.3221,5382625.5411,12.155518204,48.553452009,1,#66c2a5,bicycle
147793,9,1,79,123,2016,10,12,7,3,6,7,0,0,0,1,1,0,0,0,675015.7522,5331523.6573,11.351403075,48.112905792,2,#fc8d62,car
