OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
190459,"9,21E+18",9,1,62,0,2021,1,16,1,3,5,2,0,1,1,0,0,0,0,694108.168498,5334727.95639,11.609113969,48.13617278,0,1,#66c2a5,bicycle
190461,"9,21E+18",9,1,62,0,2021,1,10,5,3,5,3,0,0,1,0,0,0,0,681218.268023,5338597.83959,11.437670246,48.174759729,1,2,#fc8d62,car
190464,"9,21E+18",9,1,75,128,2021,1,7,5,3,0,1,0,0,1,0,0,0,0,714033.823567,5323354.45663,11.870915373,48.027584946,1,2,#fc8d62,car
190465,"9,21E+18",9,1,62,0,2021,2,15,7,3,2,6,0,0,1,0,0,0,0,686738.930755,5330240.28585,11.508195157,48.09804112,0,2,#fc8d62,car
190466,"9,21E+18",9,7,61,0,2021,1,6,6,3,0,1,2,0,1,0,0,0,0,639883.223794,5353445.02091,10.886913361,48.318709396,1,2,#fc8d62,car
190467,"9,21E+18",9,1,62,0,2021,2,16,2,3,6,4,0,0,1,1,0,0,0,692023.087164,5341565.54412,11.584204447,48.198260036,1,2,#fc8d62,car
190470,"9,21E+18",9,1,62,0,2021,1,16,1,3,4,2,2,0,1,0,0,0,0,694456.859856,5333025.5025,11.613019038,48.120765329,2,2,#fc8d62,car
190475,"9,21E+18",9,7,61,0,2021,1,12,5,3,5,3,0,0,1,0,0,0,0,638331.648838,5362387.47862,10.868935415,48.399459899,1,2,#fc8d62,car
190476,"9,21E+18",9,1,62,0,2021,1,16,7,3,2,6,0,0,1,0,0,0,0,695082.259466,5333616.32826,11.621684138,48.125884113,1,2,#fc8d62,car
190477,"9,21E+18",9,1,62,0,2021,1,12,5,3,5,3,0,0,1,0,0,0,0,689830.445864,5335819.8323,11.552161317,48.147277013,0,2,#fc8d62,car
190484,"9,21E+18",9,1,79,142,2021,1,12,2,3,5,3,0,1,1,0,0,0,0,673426.656993,5341881.66921,11.334294085,48.206453578,0,1,#66c2a5,bicycle
190486,"9,21E+18",9,1,62,0,2021,1,18,4,3,2,6,2,0,1,0,0,0,0,690098.923144,5343136.85173,11.559040294,48.212961708,0,2,#fc8d62,car
190491,"9,21E+18",9,1,74,141,2021,1,10,2,3,0,1,0,0,1,0,0,0,0,680533.003526,5355483.56436,11.435662454,48.326735109,2,2,#fc8d62,car
190492,"9,21E+18",9,1,63,0,2021,1,17,6,3,5,2,2,1,1,0,0,0,0,733976.526644,5305317.74598,12.128216114,47.858554906,0,1,#66c2a5,bicycle
190495,"9,21E+18",9,7,61,0,2021,1,6,4,3,5,3,1,1,0,0,0,0,1,638479.640927,5358284.20364,10.869581701,48.362531627,1,1,#66c2a5,bicycle
190496,"9,21E+18",9,1,62,0,2021,2,16,6,3,3,2,0,0,1,0,0,0,1,687413.392319,5333975.61292,11.518886674,48.131417383,0,2,#fc8d62,car
190498,"9,21E+18",9,1,62,0,2021,1,17,4,3,1,5,2,1,1,0,0,0,0,692082.259893,5336604.73698,11.582758151,48.15365564,1,1,#66c2a5,bicycle
190501,"9,21E+18",9,7,61,0,2021,2,13,4,3,0,3,0,1,1,0,0,0,0,637565.188232,5361374.0494,10.858253817,48.39051502,1,1,#66c2a5,bicycle
190508,"9,21E+18",9,1,62,0,2021,1,13,6,3,6,4,0,1,0,1,0,0,0,697073.208408,5332490.69146,11.647890436,48.115154395,2,1,#66c2a5,bicycle
190509,"9,21E+18",9,1,62,0,2021,2,15,2,3,5,2,1,0,1,0,0,0,1,696684.737198,5337775.11163,11.645116968,48.162767571,1,2,#fc8d62,car
190510,"9,21E+18",9,1,62,0,2021,1,11,6,3,0,5,0,0,1,0,0,0,1,694246.12927,5335104.57905,11.611138134,48.139515626,1,2,#fc8d62,car
190515,"9,21E+18",9,1,62,0,2021,2,16,5,3,4,6,0,1,1,0,0,0,0,691438.15249,5336565.75527,11.574088963,48.153499483,0,1,#66c2a5,bicycle
190517,"9,21E+18",9,1,90,158,2021,1,16,5,3,9,1,0,0,1,0,0,0,0,648686.337223,5305579.6777,10.988908716,47.886316718,2,2,#fc8d62,car
190518,"9,21E+18",9,1,62,0,2021,1,17,7,3,6,4,2,0,1,1,0,0,0,691685.842363,5333717.83019,11.57613407,48.127828137,1,2,#fc8d62,car
190524,"9,21E+18",9,1,87,124,2021,2,8,4,3,5,3,0,0,1,0,0,0,0,735620.598002,5327177.84999,12.162134641,48.054336488,0,2,#fc8d62,car
190528,"9,21E+18",9,7,61,0,2021,1,14,4,2,0,7,0,0,0,1,0,0,1,641059.725158,5352840.86814,10.902572311,48.313015635,1,3,#8da0cb,toilet
190530,"9,21E+18",9,7,62,0,2021,2,12,1,3,5,3,0,0,1,0,0,0,0,623227777,5307788063,10.649152998,47.911571127,1,2,#fc8d62,car
190533,"9,21E+18",9,1,62,0,2021,2,12,2,3,3,2,0,1,1,0,0,0,0,689641.742826,5335656.62591,11.54955422,48.145866391,1,1,#66c2a5,bicycle
190534,"9,21E+18",9,1,84,146,2021,1,18,1,3,5,2,1,0,1,0,0,0,0,697498.131001,5328365939,11.651685166,48.077952038,0,2,#fc8d62,car
190535,"9,21E+18",9,1,87,150,2021,1,17,6,3,0,3,2,0,1,0,0,0,0,728496.609587,5303642.47757,12.05417499,47.845475047,1,2,#fc8d62,car
190537,"9,21E+18",9,1,62,0,2021,1,5,3,3,6,6,2,0,1,1,0,0,0,689735.32384,5335520.52168,11.550750382,48.144615178,1,2,#fc8d62,car
190540,"9,21E+18",9,1,62,0,2021,2,7,6,3,0,7,1,0,1,0,0,0,1,691556.437344,5332845.92372,11.574004946,48.120030481,0,2,#fc8d62,car
190542,"9,21E+18",9,1,75,118,2021,2,14,2,2,2,2,0,0,1,0,0,0,0,717555.659204,5339236.76478,11.926185924,48.169102961,0,2,#fc8d62,car
190543,"9,21E+18",9,1,62,0,2021,1,17,7,3,1,5,2,1,1,0,0,0,0,686163.670388,5334856.06769,11.502491521,48.139698005,0,1,#66c2a5,bicycle
190550,"9,21E+18",9,1,84,139,2021,1,17,2,3,5,3,2,0,1,0,0,0,0,687621.100149,5326166.56769,11.518243457,48.061165963,2,2,#fc8d62,car
190553,"9,21E+18",9,1,84,137,2021,1,7,4,3,1,5,0,0,1,0,0,0,0,708754.156512,5313732.31738,11.795509138,47.942862979,2,2,#fc8d62,car
190555,"9,21E+18",9,1,79,134,2021,1,13,2,3,2,6,0,0,1,0,0,0,0,670488.176217,5342042.51508,11.294840464,48.208695532,1,2,#fc8d62,car
190560,"9,21E+18",9,7,61,0,2021,1,11,2,3,5,3,0,0,1,0,0,0,0,640757.456592,5359979.63821,10.900884011,48.377272617,1,2,#fc8d62,car
190562,"9,21E+18",9,1,62,0,2021,1,9,5,3,0,1,0,1,0,0,0,0,0,691988.85302,5340291.72894,11.583168339,48.186821683,2,1,#66c2a5,bicycle
190563,"9,21E+18",9,1,62,0,2021,1,18,3,2,6,2,2,0,1,1,0,0,0,691656.989942,5337311.78247,11.577364411,48.16013874,1,2,#fc8d62,car
190567,"9,21E+18",9,1,62,0,2021,2,17,1,3,6,2,2,0,1,1,0,0,0,686539.043222,5336341.17676,11.508183146,48.15293672,1,2,#fc8d62,car
190569,"9,21E+18",9,1,75,135,2021,1,15,6,3,0,1,0,1,0,0,0,0,0,709517.825495,5339369.32849,11.81827838,48.172994264,1,1,#66c2a5,bicycle
190571,"9,21E+18",9,1,87,117,2021,1,15,2,3,0,1,0,1,0,0,0,0,0,725067.18134,5305631.61475,12.009436681,47.864557092,0,1,#66c2a5,bicycle
190572,"9,21E+18",9,1,73,134,2021,1,14,1,3,4,6,0,0,1,0,0,0,0,686153.287809,5300780.13089,11.487581074,47.833403754,2,2,#fc8d62,car
190577,"9,21E+18",9,1,62,0,2021,1,13,5,3,5,3,0,0,1,0,0,0,1,690250.352856,5334927.19452,11.557402072,48.139128553,1,2,#fc8d62,car
190583,"9,21E+18",9,1,62,0,2021,1,14,5,2,6,4,0,0,1,1,0,0,0,686596.808495,5339566.61367,11.510374394,48.181910914,1,2,#fc8d62,car
190585,"9,21E+18",9,1,62,0,2021,1,13,6,3,0,1,0,1,0,0,0,0,0,687721.488298,5341660.16977,11.526415401,48.200396782,2,1,#66c2a5,bicycle
190586,"9,21E+18",9,1,62,0,2021,1,0,6,3,6,4,2,0,1,1,0,0,0,689099.833094,5335463.39746,11.542190384,48.144290948,0,2,#fc8d62,car
190587,"9,21E+18",9,1,75,124,2021,1,18,4,3,0,7,2,0,1,0,0,0,0,715162.034983,5328334.10272,11.888531866,48.071951438,1,2,#fc8d62,car
190591,"9,21E+18",9,1,62,0,2021,2,16,6,3,6,4,0,0,1,1,0,0,0,694822.3145,5333889.97669,11.618319649,48.128423154,0,2,#fc8d62,car
190598,"9,21E+18",9,1,62,0,2021,1,13,5,3,5,3,0,1,1,0,0,0,0,687786.525273,5337529.48134,11.525464286,48.163250324,1,1,#66c2a5,bicycle
190600,"9,21E+18",9,1,62,0,2021,2,6,5,3,7,1,2,1,0,0,0,0,0,696477.522603,5335966.68191,11.641498366,48.146578614,1,1,#66c2a5,bicycle
190602,"9,21E+18",9,1,62,0,2021,1,19,1,3,5,3,2,0,1,0,0,0,0,693505.728855,5332847.92987,11.600171279,48.119459119,0,2,#fc8d62,car
190606,"9,21E+18",9,1,79,121,2021,1,17,2,3,2,6,2,0,1,0,0,0,0,667041.418198,5337755.62504,11.24679702,48.171073018,0,2,#fc8d62,car
190610,"9,21E+18",9,1,79,123,2021,2,8,4,3,1,7,0,1,1,0,0,0,0,676178.204407,5333989.82912,11.368026615,48.134754451,0,1,#66c2a5,bicycle
190611,"9,21E+18",9,1,79,142,2021,1,16,2,3,0,1,0,1,0,1,0,0,0,673495.259681,5343382.59337,11.335830582,48.219927193,1,1,#66c2a5,bicycle
190613,"9,21E+18",9,1,73,118,2021,1,16,3,3,4,6,1,0,1,0,0,0,1,690139.568607,5302920.05274,11.541736506,47.851472457,2,2,#fc8d62,car
190615,"9,21E+18",9,1,62,0,2021,1,10,4,3,0,1,0,1,0,0,0,0,0,689670.930136,5334871.25265,11.549596397,48.13879872,2,1,#66c2a5,bicycle
190617,"9,21E+18",9,2,74,134,2021,1,15,7,3,5,3,0,0,0,0,0,0,1,740527.648425,5374597.91848,12.254843615,48.478450376,1,6,#ffd92f,circle
190621,"9,21E+18",9,1,77,133,2021,2,5,4,2,6,2,2,0,1,1,0,0,0,709935.080086,5359266.68988,11.833757082,48.351650241,1,2,#fc8d62,car
190624,"9,21E+18",9,1,62,0,2021,1,14,7,3,5,3,0,0,1,0,0,0,0,693422.791406,5335208.66893,11.6001296,48.140701959,0,2,#fc8d62,car
190630,"9,21E+18",9,7,61,0,2021,2,11,2,3,0,7,0,1,0,0,0,0,0,640654472,5358275041,10.898923892,48.361968429,1,1,#66c2a5,bicycle
190632,"9,21E+18",9,1,62,0,2021,1,5,6,3,9,1,2,0,1,0,0,0,0,690889.875206,5339131.54474,11.567876089,48.176725301,0,2,#fc8d62,car
190635,"9,21E+18",9,7,72,170,2021,1,5,4,3,9,1,2,0,1,0,0,0,0,632114842,5336528991,10.776900002,48.168263747,2,2,#fc8d62,car
190643,"9,21E+18",9,1,84,112,2021,1,12,3,2,4,6,0,0,1,0,0,0,0,701305.41001,5340711.77006,11.708577646,48.187712761,1,2,#fc8d62,car
190644,"9,21E+18",9,1,90,140,2021,2,16,6,2,6,4,0,1,0,1,0,0,0,644283.595219,5294761.70315,10.926444474,47.7900426,0,1,#66c2a5,bicycle
190645,"9,21E+18",9,1,73,112,2021,1,17,3,3,8,1,2,0,1,0,0,0,0,693296.648001,5293354447,11.579631752,47.764551802,2,2,#fc8d62,car
190650,"9,21E+18",9,1,62,0,2021,1,11,7,3,5,3,0,0,1,0,0,0,0,683806.518015,5338202.91795,11.472282127,48.170466659,0,2,#fc8d62,car
190652,"9,21E+18",9,1,62,0,2021,2,6,4,3,5,3,2,0,1,0,0,0,0,694449.284958,5333458.48045,11.613114858,48.124659087,1,2,#fc8d62,car
190655,"9,21E+18",9,1,79,118,2021,1,13,3,3,5,3,0,1,1,0,0,0,0,672738.177916,5338635.26351,11.323714664,48.177457822,0,1,#66c2a5,bicycle
190657,"9,21E+18",9,1,62,0,2021,1,17,4,3,1,1,2,0,1,0,0,0,0,688696.938461,5333425.73001,11.535876928,48.126095716,1,2,#fc8d62,car
190659,"9,21E+18",9,1,62,0,2021,1,17,6,3,5,3,2,1,0,0,0,0,1,691941.288038,5331797.97653,11.578699224,48.110495763,1,1,#66c2a5,bicycle
190662,"9,21E+18",9,7,72,202,2021,2,13,3,3,5,3,0,0,1,0,0,0,0,636914115,5357696395,10.848266119,48.357587565,1,2,#fc8d62,car
190665,"9,21E+18",9,1,62,0,2021,1,9,1,3,5,3,0,1,1,0,0,0,0,689486.24186,5341129.69832,11.549904951,48.195104742,2,1,#66c2a5,bicycle
190668,"9,21E+18",9,7,61,0,2021,2,16,6,3,5,3,0,0,1,0,0,0,1,639236242,5360798034,10.880623213,48.38496894,0,2,#fc8d62,car
190671,"9,21E+18",9,1,62,0,2021,1,21,7,2,6,3,2,0,1,1,0,0,0,687888.335356,5330418.40792,11.523696381,48.099304267,1,2,#fc8d62,car
190672,"9,21E+18",9,7,61,0,2021,1,20,5,3,6,3,2,0,1,1,0,0,0,641907499,5357633934,10.91561454,48.355923444,0,2,#fc8d62,car
190675,"9,21E+18",9,7,72,200,2021,1,11,6,3,0,5,0,1,1,0,0,0,0,630657.946289,5338000.97728,10.757767392,48.18180201,1,1,#66c2a5,bicycle
190677,"9,21E+18",9,2,61,0,2021,1,13,1,3,5,2,0,1,1,0,0,0,0,731666.383876,5382279.09018,12.139387036,48.550776059,0,1,#66c2a5,bicycle
190679,"9,21E+18",9,1,62,0,2021,1,15,3,3,5,3,0,0,1,0,0,0,0,692825.903311,5335368.21519,11.59218657,48.142317085,1,2,#fc8d62,car
190684,"9,21E+18",9,7,61,0,2021,1,6,5,3,0,3,2,1,1,0,0,0,0,642671.3958,5360560.02698,10.926913058,48.382061319,2,1,#66c2a5,bicycle
190689,"9,21E+18",9,1,62,0,2021,2,15,5,3,3,7,0,0,1,0,0,1,0,684460.980534,5332823.75708,11.478745746,48.12192637,0,2,#fc8d62,car
190692,"9,21E+18",9,7,61,0,2021,1,12,7,3,6,4,0,0,1,1,0,0,0,643444.695424,5358690.39987,10.936713138,48.3650753,0,2,#fc8d62,car
190697,"9,21E+18",9,1,62,0,2021,2,11,4,3,0,1,0,1,0,0,0,0,0,692053.933866,5333355.51135,11.580912518,48.124460723,1,1,#66c2a5,bicycle
190698,"9,21E+18",9,1,62,0,2021,1,18,2,3,4,1,2,0,1,0,0,0,0,688279.339403,5329460.01656,11.528520351,48.090574578,2,2,#fc8d62,car
190700,"9,21E+18",9,2,61,0,2021,1,17,3,3,5,3,1,0,1,0,0,0,0,728793.779952,5380949.56386,12.09978903,48.539887001,1,2,#fc8d62,car
190702,"9,21E+18",9,1,62,0,2021,1,6,4,3,0,7,2,1,0,0,0,0,0,690439.744425,5335578.16451,11.560236415,48.144922799,2,1,#66c2a5,bicycle
190703,"9,21E+18",9,7,61,0,2021,2,10,6,3,5,2,0,1,1,0,0,0,0,636754.348192,5361719.85815,10.847419389,48.393800837,0,1,#66c2a5,bicycle
190707,"9,21E+18",9,1,62,0,2021,1,17,5,3,1,5,2,0,1,0,0,0,0,691451.512001,5335442122,11.573763062,48.143396399,1,2,#fc8d62,car
190709,"9,21E+18",9,1,74,115,2021,1,10,3,2,0,1,0,1,0,0,0,0,0,681760.416166,5346572.50305,11.448372736,48.246286312,2,1,#66c2a5,bicycle
190711,"9,21E+18",9,7,61,0,2021,1,15,3,3,0,7,0,0,0,0,0,0,1,639235.133847,5360776.70019,10.880601184,48.384777356,1,6,#ffd92f,circle
190714,"9,21E+18",9,1,62,0,2021,1,14,1,3,0,1,0,1,1,0,0,0,0,691615.209304,5332812.53961,11.574778854,48.119712745,0,1,#66c2a5,bicycle
190722,"9,21E+18",9,1,62,0,2021,2,8,3,3,2,6,0,0,1,0,0,0,0,692975.876317,5335230.28049,11.59413803,48.141031896,0,2,#fc8d62,car
190729,"9,21E+18",9,1,62,0,2021,1,13,5,3,5,2,0,1,1,0,0,0,0,700028.655981,5335209.62578,11.688831124,48.138668282,1,1,#66c2a5,bicycle
190730,"9,21E+18",9,1,88,141,2021,1,13,6,3,5,3,0,0,1,0,0,0,0,670007.551799,5308939.29847,11.275218554,47.911228197,1,2,#fc8d62,car
190732,"9,21E+18",9,2,61,0,2021,1,13,2,3,5,3,0,1,1,0,0,0,0,732485.641587,5380582.65841,12.149525074,48.535234405,1,1,#66c2a5,bicycle
190738,"9,21E+18",9,1,78,138,2021,2,17,6,3,0,1,1,1,0,0,0,0,0,711279.535887,5368907.02461,11.85673068,48.437824154,1,1,#66c2a5,bicycle
190739,"9,21E+18",9,1,75,115,2021,1,19,3,3,4,1,2,0,1,0,0,0,0,724178.710971,5328126.16995,12.009301378,48.066978258,2,2,#fc8d62,car
190740,"9,21E+18",9,1,62,0,2021,1,16,7,3,1,7,0,1,1,0,0,0,0,691298.584091,5333732.72088,11.570941692,48.128078467,0,1,#66c2a5,bicycle
190745,"9,21E+18",9,1,62,0,2021,1,15,6,3,5,3,0,1,1,0,0,0,0,690334.862001,5333533522,11.557914284,48.126576952,0,1,#66c2a5,bicycle
190746,"9,21E+18",9,1,62,0,2021,2,11,2,3,5,3,0,1,1,0,0,0,0,692270.838137,5334907.05077,11.584524434,48.13834021,0,1,#66c2a5,bicycle
190748,"9,21E+18",9,1,77,117,2021,1,12,6,3,5,3,0,1,1,0,0,0,0,715813.600001,5352426636,11.909501831,48.28821093,1,1,#66c2a5,bicycle
190750,"9,21E+18",9,1,79,145,2021,1,10,3,3,0,7,0,0,0,0,0,0,1,675077.108265,5337770.20949,11.354794838,48.169041473,1,6,#ffd92f,circle
190752,"9,21E+18",9,7,72,185,2021,1,4,4,3,0,7,2,1,0,0,0,0,0,635226.465479,5383533.6119,10.833852018,48.590275622,2,1,#66c2a5,bicycle
190755,"9,21E+18",9,1,73,147,2021,2,12,2,3,8,1,0,0,1,0,0,0,0,681385.138072,5310241.63441,11.427896249,47.919818604,0,2,#fc8d62,car
190756,"9,21E+18",9,1,62,0,2021,1,13,6,3,3,6,0,0,1,0,1,0,0,692272.899308,5337312.74105,11.585638732,48.159961413,0,2,#fc8d62,car
190757,"9,21E+18",9,1,62,0,2021,1,12,5,3,5,3,0,1,1,0,0,0,0,687813.757588,5330388.18024,11.522682366,48.099054558,2,1,#66c2a5,bicycle
190761,"9,21E+18",9,1,62,0,2021,1,17,3,3,6,3,2,1,0,1,0,0,0,688764.499106,5332406.10757,11.536332473,48.116911148,1,1,#66c2a5,bicycle
190763,"9,21E+18",9,1,88,120,2021,1,19,3,3,1,5,2,0,1,0,0,0,0,677139.509187,5327377.39675,11.378190901,48.075046766,1,2,#fc8d62,car
190764,"9,21E+18",9,1,81,130,2021,1,21,2,3,5,3,2,1,1,0,0,0,0,639181.861104,5324464.87434,10.867960456,48.058272412,2,1,#66c2a5,bicycle
190769,"9,21E+18",9,1,79,134,2021,2,15,2,3,5,3,0,1,1,0,0,0,0,671652.356184,5343486.69113,11.311082105,48.221364228,0,1,#66c2a5,bicycle
190776,"9,21E+18",9,1,62,0,2021,1,18,7,3,2,7,2,0,1,0,0,0,0,691950.461172,5333133.37714,11.579423437,48.122495417,0,2,#fc8d62,car
190781,"9,21E+18",9,1,78,145,2021,1,16,6,3,0,1,0,1,1,0,0,0,0,697336.997419,5355069.75434,11.661936515,48.317994455,1,1,#66c2a5,bicycle
190782,"9,21E+18",9,7,61,0,2021,2,12,2,3,0,7,0,1,0,0,0,0,0,640304.693341,5358736.53821,10.894358274,48.366195903,1,1,#66c2a5,bicycle
190788,"9,21E+18",9,1,62,0,2021,1,12,4,3,5,3,0,0,1,0,0,0,1,693179.485249,5334138.29468,11.596376984,48.131155646,1,2,#fc8d62,car
190791,"9,21E+18",9,7,72,163,2021,1,16,2,3,5,3,1,1,1,0,0,0,0,640189.782069,5347761.21607,10.889159358,48.26753372,0,1,#66c2a5,bicycle
190792,"9,21E+18",9,1,62,0,2021,1,13,7,3,2,6,0,0,1,0,0,0,0,690266.307343,5338208.8814,11.55908353,48.168619472,0,2,#fc8d62,car
190793,"9,21E+18",9,7,61,0,2021,1,12,5,2,2,6,0,0,1,0,0,0,0,638345.849577,5359350.18955,10.868127063,48.372146117,0,2,#fc8d62,car
190798,"9,21E+18",9,7,72,202,2021,1,14,3,3,0,1,0,1,0,0,0,0,0,636083367,5359956.88,10.837788923,48.37809339,2,1,#66c2a5,bicycle
190801,"9,21E+18",9,7,71,113,2021,1,17,4,3,7,7,2,0,1,0,0,0,1,653273851,5363086446,11.07093735,48.402288858,1,2,#fc8d62,car
190805,"9,21E+18",9,1,62,0,2021,1,19,7,3,0,1,2,1,0,0,0,0,0,693442.374718,5332833.86867,11.599314507,48.11935199,2,1,#66c2a5,bicycle
190810,"9,21E+18",9,1,62,0,2021,2,15,5,3,0,5,0,1,1,0,0,0,0,693668.475669,5333799.60871,11.602788178,48.127963045,0,1,#66c2a5,bicycle
190813,"9,21E+18",9,7,72,202,2021,1,18,6,3,6,2,2,0,1,1,0,0,0,637534.155039,5358572.34606,10.856918118,48.365329264,1,2,#fc8d62,car
190816,"9,21E+18",9,1,79,121,2021,1,17,2,3,5,3,2,1,1,0,0,0,0,666949.921007,5337604031,11.245507786,48.169734228,0,1,#66c2a5,bicycle
190817,"9,21E+18",9,1,74,115,2021,1,16,1,3,4,1,2,0,1,0,0,0,1,679541.554171,5349410.38007,11.419715996,48.272427599,2,2,#fc8d62,car
190827,"9,21E+18",9,1,62,0,2021,2,14,7,3,0,7,0,1,0,0,0,0,0,695479.065953,5330857.55208,11.625746555,48.100967769,0,1,#66c2a5,bicycle
190829,"9,21E+18",9,1,62,0,2021,2,7,3,3,1,7,0,0,1,0,0,0,0,690581.927356,5333402.04353,11.561172372,48.125321307,1,2,#fc8d62,car
190831,"9,21E+18",9,1,78,124,2021,1,5,7,3,4,6,2,1,0,0,0,0,0,703074.814493,5364484.44524,11.743787835,48.400781334,0,1,#66c2a5,bicycle
190832,"9,21E+18",9,1,73,126,2021,1,20,6,3,4,1,2,0,1,0,0,0,1,684712.973976,5305536.33991,11.47038376,47.876572837,2,2,#fc8d62,car
190835,"9,21E+18",9,1,74,146,2021,1,6,5,3,8,6,2,0,1,0,0,0,0,665388.64308,5353346.19287,11.230672304,48.311664452,2,2,#fc8d62,car
190841,"9,21E+18",9,1,62,0,2021,1,14,6,3,6,4,0,0,1,1,0,0,0,686380.650521,5339408.80726,11.507399994,48.180555952,1,2,#fc8d62,car
190845,"9,21E+18",9,7,72,115,2021,1,17,3,3,8,1,2,0,1,0,0,0,0,619821.197846,5372351.87255,10.621812594,48.492858436,1,2,#fc8d62,car
190851,"9,21E+18",9,1,62,0,2021,2,13,3,3,5,3,0,0,1,0,0,0,1,690669.375857,5336566.11562,11.563762864,48.153733661,1,2,#fc8d62,car
190853,"9,21E+18",9,1,79,123,2021,1,18,5,3,6,2,2,0,1,1,0,0,0,675803.532174,5333993.79584,11.362996697,48.134893723,1,2,#fc8d62,car
190858,"9,21E+18",9,1,62,0,2021,1,17,4,3,4,2,1,0,1,0,0,0,0,690730.673067,5340286.23787,11.566255016,48.187151332,0,2,#fc8d62,car
190861,"9,21E+18",9,1,79,121,2021,2,8,2,3,5,3,0,1,1,0,0,0,0,667752.799006,5338984.58154,11.256842861,48.181933879,1,1,#66c2a5,bicycle
190864,"9,21E+18",9,1,79,134,2021,2,19,5,3,6,2,2,1,0,1,0,0,0,668038.257641,5342784.08624,11.262184205,48.21601545,0,1,#66c2a5,bicycle
190865,"9,21E+18",9,1,87,156,2021,1,20,2,3,0,1,2,1,0,0,0,0,0,736799.620587,5292504.32091,12.158908138,47.742407915,2,1,#66c2a5,bicycle
190866,"9,21E+18",9,1,62,0,2021,1,11,5,3,5,3,0,0,1,0,0,0,1,693158.435557,5341156.12861,11.599281187,48.194236036,1,2,#fc8d62,car
190867,"9,21E+18",9,1,63,0,2021,1,14,3,3,0,3,0,1,1,0,0,0,0,733737.207002,5303721.04699,12.124158843,47.844297203,1,1,#66c2a5,bicycle
190869,"9,21E+18",9,1,77,117,2021,1,10,5,3,0,1,0,1,0,0,0,0,0,715933.094001,5356220177,11.913051288,48.32225543,2,1,#66c2a5,bicycle
190871,"9,21E+18",9,1,62,0,2021,1,11,6,3,5,3,0,0,1,0,0,0,0,684349.30329,5331963.7302,11.476874673,48.114228291,1,2,#fc8d62,car
190872,"9,21E+18",9,1,62,0,2021,2,11,3,3,6,4,0,0,1,1,0,0,0,693987.029948,5334697.09082,11.607473373,48.135932309,0,2,#fc8d62,car
190873,"9,21E+18",9,7,72,121,2021,1,14,7,2,0,1,0,0,0,0,1,0,0,633465.028631,5377481.85148,10.808035874,48.536237184,1,4,#e78ac3,marker
190874,"9,21E+18",9,1,62,0,2021,1,16,5,2,0,7,2,1,0,0,0,0,0,689317.877038,5332584.52818,11.543839559,48.118350541,2,1,#66c2a5,bicycle
190880,"9,21E+18",9,1,79,113,2021,1,10,4,3,8,1,0,0,1,0,0,0,0,669865709,5336262.95,11.284158013,48.156905664,2,2,#fc8d62,car
190882,"9,21E+18",9,1,62,0,2021,1,15,1,3,0,7,0,0,0,0,0,0,1,690362.068636,5333849.42106,11.558420645,48.12940812,1,6,#ffd92f,circle
190883,"9,21E+18",9,1,62,0,2021,1,22,5,3,8,7,2,0,1,0,0,0,0,686221.688164,5333450.53895,11.502656286,48.127047598,2,2,#fc8d62,car
190885,"9,21E+18",9,1,62,0,2021,1,10,6,3,0,1,0,0,0,0,1,0,0,695698.846001,5336305345,11.631196781,48.149862349,2,4,#e78ac3,marker
190892,"9,21E+18",9,1,62,0,2021,1,12,4,3,5,3,0,0,1,0,0,0,0,688590.567754,5342064.18205,11.538279374,48.203770525,1,2,#fc8d62,car
190896,"9,21E+18",9,1,62,0,2021,2,3,4,2,6,4,2,0,1,1,0,0,0,690804.416122,5342263.12804,11.568134573,48.204897147,1,2,#fc8d62,car
190901,"9,21E+18",9,1,62,0,2021,1,8,4,3,0,1,0,1,0,0,0,0,0,694352.926224,5336876.24926,11.613381014,48.155406058,2,1,#66c2a5,bicycle
190902,"9,21E+18",9,1,62,0,2021,2,20,6,3,4,2,1,0,1,0,0,0,0,686256.409357,5331798.79282,11.502400868,48.112190876,1,2,#fc8d62,car
190907,"9,21E+18",9,1,62,0,2021,1,18,2,3,5,3,2,0,1,0,0,0,0,689822.477001,5333428647,11.55098871,48.12578732,1,2,#fc8d62,car
190909,"9,21E+18",9,1,62,0,2021,1,17,3,2,4,3,2,1,1,0,0,0,0,687507.789619,5338925.52421,11.522335097,48.175880496,1,1,#66c2a5,bicycle
190911,"9,21E+18",9,1,78,157,2021,1,7,4,3,5,3,1,0,1,0,0,0,0,705141.345226,5370217.30224,11.77448008,48.451627698,2,2,#fc8d62,car
190916,"9,21E+18",9,1,87,163,2021,1,11,7,3,0,7,0,1,0,0,0,0,0,738907.617002,5309180.22599,12.196174165,47.891438938,0,1,#66c2a5,bicycle
