OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
209934,9,1,62,0,2019,6,9,5,3,5,2,0,1,0,0,0,0,1,688725.370442,5336790.84563,11.537749942,48.1563334,0,1,#66c2a5,bicycle
209935,9,1,62,0,2019,6,9,5,3,4,2,0,1,1,0,0,0,0,692640.959148,5332368.31703,11.588346862,48.115410659,0,1,#66c2a5,bicycle
209936,9,1,62,0,2019,6,9,5,3,2,6,0,1,0,0,0,0,0,689309.646209,5333000.36913,11.543913721,48.122090617,0,1,#66c2a5,bicycle
209937,9,1,62,0,2019,6,15,5,3,4,7,0,1,1,0,0,0,0,696114.547776,5337658.5124,11.637403453,48.161895779,0,1,#66c2a5,bicycle
209938,9,1,62,0,2019,6,8,5,3,3,2,0,1,1,0,0,0,0,691103.12111,5336128.07335,11.569392294,48.149666403,0,1,#66c2a5,bicycle
209939,9,1,88,145,2019,6,16,1,2,0,1,0,1,0,0,0,0,0,664074.640256,5325312.43153,11.202135369,48.059977336,0,1,#66c2a5,bicycle
209940,9,1,88,121,2019,6,13,1,3,0,7,0,1,0,0,0,0,0,670022.724568,5330569.18966,11.28399551,48.10567784,0,1,#66c2a5,bicycle
209941,9,1,62,0,2019,6,15,5,3,5,3,0,1,1,0,0,0,0,691179.235342,5336896.44982,11.570759754,48.156549607,0,1,#66c2a5,bicycle
209942,9,1,79,121,2019,6,11,1,3,5,6,0,1,1,0,0,0,0,665532538,5336830101,11.22615745,48.163147221,0,1,#66c2a5,bicycle
209943,9,1,74,115,2019,6,23,1,3,2,6,2,0,1,0,1,0,0,682375.122601,5348628.95905,11.457531347,48.264594227,0,2,#fc8d62,car
209944,9,1,62,0,2019,6,10,5,3,0,7,0,0,0,0,0,0,1,683100.548204,5334832.9744,11.461345536,48.140379257,0,6,#ffd92f,circle
209945,9,1,78,138,2019,6,19,1,2,0,1,0,0,0,0,0,0,1,707469.511345,5368957.46011,11.805304796,48.439544089,0,6,#ffd92f,circle
209946,9,1,78,113,2019,6,18,1,3,4,6,0,0,1,0,0,0,0,691969.432168,5369100.90894,11.596018692,48.445749804,0,2,#fc8d62,car
209947,9,1,62,0,2019,6,18,5,2,6,4,0,0,1,1,0,0,0,689152.36676,5336926.99915,11.543546335,48.157430295,0,2,#fc8d62,car
209948,9,1,62,0,2019,6,2,7,3,0,7,2,1,1,0,0,0,0,691645.250356,5334315.01794,11.575857701,48.133207811,0,1,#66c2a5,bicycle
209949,9,1,62,0,2019,6,8,5,3,5,3,0,0,1,0,0,0,1,686683.862607,5338246.52215,11.510964613,48.170020018,0,2,#fc8d62,car
209950,9,1,62,0,2019,6,14,7,3,2,6,0,0,1,0,1,0,0,689024.322669,5332209.15063,11.539732733,48.115063798,0,2,#fc8d62,car
209951,9,1,62,0,2019,6,21,5,3,5,3,1,0,1,0,0,0,0,682825.176252,5335174.30089,11.457793903,48.143526515,1,2,#fc8d62,car
209952,9,1,62,0,2019,6,17,7,3,2,5,0,0,1,0,0,0,0,686491.063222,5329883.26731,11.504713243,48.094904674,0,2,#fc8d62,car
209953,9,1,62,0,2019,6,0,7,3,3,7,2,1,1,0,0,0,0,690143.52,5335237931,11.556106213,48.141953385,0,1,#66c2a5,bicycle
209954,9,1,62,0,2019,6,19,5,2,0,1,0,1,1,0,0,0,0,689418.031642,5337213.57291,11.547242678,48.159926953,0,1,#66c2a5,bicycle
209955,9,1,62,0,2019,6,16,7,2,1,5,0,0,1,0,1,0,0,690808.937557,5335147.98177,11.56500186,48.140945722,0,2,#fc8d62,car
209956,9,1,62,0,2019,6,23,5,3,4,2,2,1,1,0,0,0,0,692824.418309,5335368.59966,11.592166802,48.142320991,0,1,#66c2a5,bicycle
209957,9,1,62,0,2019,6,4,7,3,0,1,1,1,0,0,0,0,0,695485.353808,5337674.62845,11.628958538,48.162234379,0,1,#66c2a5,bicycle
209958,9,1,62,0,2019,6,6,5,2,3,2,0,1,1,0,0,0,0,685997.855327,5329883.61928,11.498095785,48.095051974,0,1,#66c2a5,bicycle
209959,9,1,62,0,2019,6,20,7,3,2,6,0,0,1,0,0,0,0,688124.896205,5333875.73565,11.528395743,48.130309766,0,2,#fc8d62,car
209960,9,1,62,0,2019,6,0,7,3,3,2,2,1,0,0,0,0,1,691398.292783,5334255.92195,11.572515328,48.132750976,0,1,#66c2a5,bicycle
209961,9,1,62,0,2019,6,13,5,3,0,7,0,1,1,0,0,0,0,685046.207325,5333754.0584,11.487006135,48.130118568,0,1,#66c2a5,bicycle
209963,9,1,62,0,2019,6,16,5,3,5,3,0,1,1,0,0,0,0,688415.162273,5329796.29294,11.530490941,48.093556982,0,1,#66c2a5,bicycle
209967,9,1,62,0,2019,6,13,5,3,6,2,0,0,1,1,0,0,0,691686.794404,5330094.64086,11.574518625,48.095262941,0,2,#fc8d62,car
209969,9,1,62,0,2019,6,17,5,3,5,3,0,1,0,0,0,0,0,696334284,5335573493,11.639393442,48.14308909,0,1,#66c2a5,bicycle
209971,9,7,62,0,2019,6,19,7,3,3,2,0,1,1,0,0,0,0,622081.353744,5305266.13289,10.633103255,47.88910896,0,1,#66c2a5,bicycle
209973,9,1,62,0,2019,6,17,5,3,0,5,0,1,1,0,0,0,0,692301.59973,5337916.45027,11.586297211,48.165378725,0,1,#66c2a5,bicycle
209975,9,7,72,130,2019,6,15,7,3,0,7,0,1,0,0,0,0,0,630259.082399,5359860.28007,10.759142168,48.378454075,0,1,#66c2a5,bicycle
209976,9,7,72,147,2019,6,1,7,3,8,1,2,0,1,0,0,0,0,638200.629429,5363503.75279,10.867533802,48.409525909,0,2,#fc8d62,car
209977,9,1,62,0,2019,6,18,5,3,0,7,0,1,0,0,0,0,0,690690.496049,5336285.78092,11.563920949,48.151207701,0,1,#66c2a5,bicycle
209978,9,7,71,130,2019,6,23,7,3,1,1,2,0,1,0,0,0,0,644321.714195,5363363.2753,10.950152187,48.406890934,0,2,#fc8d62,car
209979,9,7,71,130,2019,6,18,7,3,5,3,0,1,1,0,0,0,0,646080842,5357823391,10.971982216,48.356675237,0,1,#66c2a5,bicycle
209980,9,1,62,0,2019,6,9,5,3,2,6,0,0,1,0,0,0,0,691962.920597,5335626.27024,11.580713939,48.144897394,0,2,#fc8d62,car
209981,9,7,72,125,2019,6,15,7,3,1,1,0,0,1,0,1,0,0,636027.558347,5347632.61651,10.833059271,48.26728491,0,2,#fc8d62,car
209982,9,7,61,0,2019,6,20,7,2,5,3,0,1,1,0,0,0,0,639306.435109,5360169.44795,10.881362386,48.379301366,0,1,#66c2a5,bicycle
209987,9,7,77,118,2019,6,10,5,3,5,3,0,0,1,0,0,0,0,629011.333477,5298637.30866,10.723786661,47.828138148,0,2,#fc8d62,car
209991,9,7,72,147,2019,6,13,5,2,0,1,0,1,0,0,0,0,0,638865.232798,5365090.18056,10.87703494,48.42364451,0,1,#66c2a5,bicycle
209994,9,7,71,142,2019,6,8,5,3,1,6,0,0,1,0,1,0,0,647432898,5351428576,10.987985773,48.298863654,0,2,#fc8d62,car
209996,9,7,71,122,2019,6,8,5,3,9,1,0,0,1,0,0,0,0,657398.824397,5360954.60502,11.125833055,48.382106473,0,2,#fc8d62,car
209998,9,7,61,0,2019,6,7,5,2,0,1,0,0,0,0,1,0,0,639338.907154,5361144.63534,10.882124054,48.388062812,0,4,#e78ac3,marker
209999,9,7,61,0,2019,6,15,5,3,0,4,0,0,0,1,0,0,1,641848.26048,5361195.01994,10.916016685,48.387956504,0,3,#8da0cb,toilet
210001,9,7,61,0,2019,6,6,5,3,6,1,0,0,1,1,0,0,0,639727.688769,5357105.74538,10.886030558,48.351660228,0,2,#fc8d62,car
210003,9,7,71,113,2019,6,18,5,3,5,3,0,1,1,0,0,0,0,657093.084027,5369644.11774,11.124961797,48.460304348,0,1,#66c2a5,bicycle
210043,9,2,74,124,2019,6,18,7,3,6,7,0,0,1,1,0,0,0,722750.254868,5374650.68389,12.014666806,48.485472826,0,2,#fc8d62,car
210045,9,1,90,157,2019,6,15,7,3,2,6,0,1,1,0,0,0,0,657974.6821,5303217.18778,11.112206006,47.862856291,0,1,#66c2a5,bicycle
210049,9,1,73,126,2019,6,11,7,3,2,2,0,0,1,0,0,0,0,685621.870795,5303636.48735,11.48171184,47.859233093,0,2,#fc8d62,car
210054,9,1,87,122,2019,6,17,7,3,0,1,0,1,0,0,0,0,0,718323114,5307337457,11.92024463,47.882212366,0,1,#66c2a5,bicycle
210058,9,1,86,151,2019,6,19,7,3,2,6,0,1,0,0,1,0,0,682021.832895,5376463.32226,11.464835263,48.514878897,0,1,#66c2a5,bicycle
210060,9,1,86,152,2019,6,18,7,3,2,6,0,1,1,0,0,0,0,691233.598953,5374201.55663,11.588410353,48.491814638,0,1,#66c2a5,bicycle
210062,9,1,79,121,2019,6,15,7,3,1,7,0,1,0,0,0,0,1,666568.072972,5338303.84313,11.240650151,48.176125743,0,1,#66c2a5,bicycle
210063,9,1,74,126,2019,6,15,7,3,6,7,0,1,0,1,0,0,0,684593.440851,5344022.21349,11.485386399,48.222544839,0,1,#66c2a5,bicycle
210064,9,1,77,133,2019,6,6,7,3,4,6,0,0,1,0,0,0,0,707917707,5359607655,11.806728601,48.355381366,0,2,#fc8d62,car
210065,9,1,77,133,2019,6,0,7,3,2,6,2,0,1,0,0,0,0,706537.461723,5359980.85536,11.788302506,48.359187812,0,2,#fc8d62,car
210066,9,1,75,132,2019,6,4,7,3,0,1,1,1,0,0,0,0,0,707802.450815,5331716.93147,11.791499588,48.104790944,0,1,#66c2a5,bicycle
210068,9,1,62,0,2019,6,20,6,2,6,7,0,1,0,1,0,0,0,688184.369513,5336335.95305,11.530281428,48.152405075,0,1,#66c2a5,bicycle
210069,9,1,62,0,2019,6,7,6,3,5,3,0,1,1,0,0,0,0,687998.699889,5337749.72915,11.528412208,48.165167242,0,1,#66c2a5,bicycle
210071,9,1,62,0,2019,6,15,6,3,6,4,0,0,1,1,1,0,0,690491.666076,5334743.50619,11.560560366,48.137405372,0,2,#fc8d62,car
210072,9,1,84,120,2019,6,7,6,3,1,5,0,1,1,0,0,0,0,680683.253602,5334106.3893,11.428573097,48.134539111,0,1,#66c2a5,bicycle
210073,9,1,62,0,2019,6,15,6,3,1,5,0,0,1,0,0,0,0,696030.660601,5332812.24163,11.634045892,48.118366079,0,2,#fc8d62,car
210074,9,1,62,0,2019,6,13,6,3,0,6,0,0,1,0,1,0,0,693358.685386,5331018.24133,11.597368137,48.103058997,0,2,#fc8d62,car
210075,9,1,84,138,2019,6,8,6,3,5,7,0,0,1,0,1,0,0,679320.174552,5330991.11435,11.408958385,48.106921347,0,2,#fc8d62,car
210076,9,1,62,0,2019,6,7,6,3,1,2,0,0,1,0,0,1,0,680632.561459,5338474.08003,11.429746346,48.173814024,0,2,#fc8d62,car
210077,9,1,62,0,2019,6,21,6,2,5,3,1,0,1,0,0,0,0,686433.509912,5329814.64601,11.50391106,48.094304715,0,2,#fc8d62,car
210078,9,1,62,0,2019,6,6,6,3,1,5,0,1,1,0,0,0,0,693144.099249,5331801.05773,11.594843057,48.110159869,0,1,#66c2a5,bicycle
210079,9,1,62,0,2019,6,8,6,3,5,1,0,1,1,0,0,0,0,690315.039239,5335379.23812,11.558472723,48.14317217,0,1,#66c2a5,bicycle
210080,9,1,62,0,2019,6,13,6,3,5,2,0,1,1,0,0,0,0,694810.19323,5340413.37918,11.621143722,48.187056102,0,1,#66c2a5,bicycle
210082,9,1,62,0,2019,6,12,6,3,4,3,0,1,0,0,0,1,0,681688.75089,5339739.27673,11.444481034,48.184885441,0,1,#66c2a5,bicycle
210083,9,1,62,0,2019,6,13,6,3,5,3,0,1,1,0,0,0,0,690023.734638,5340183.10208,11.556706968,48.186436215,0,1,#66c2a5,bicycle
210085,9,1,62,0,2019,6,18,6,2,6,4,0,1,0,1,0,0,0,686260.547026,5331631.99476,11.502383567,48.110690415,0,1,#66c2a5,bicycle
210087,9,1,62,0,2019,6,17,6,3,5,2,0,1,1,0,0,0,0,692977.130603,5331846.79581,11.592622948,48.11062156,0,1,#66c2a5,bicycle
210089,9,1,62,0,2019,6,7,6,3,3,2,0,1,1,0,0,0,0,688001.624662,5332342.36899,11.526064368,48.116563926,0,1,#66c2a5,bicycle
210090,9,1,62,0,2019,6,13,6,3,0,1,0,0,0,0,1,0,0,690517.228926,5334257.89318,11.560686443,48.13303304,0,4,#e78ac3,marker
210091,9,1,62,0,2019,6,14,6,3,5,3,0,1,1,0,0,0,0,693532.642902,5337389.62923,11.60259636,48.160270289,0,1,#66c2a5,bicycle
210092,9,1,62,0,2019,6,7,6,3,6,3,0,1,0,1,0,0,0,690820.301707,5335420.65875,11.565276656,48.143393118,0,1,#66c2a5,bicycle
210093,9,1,62,0,2019,6,13,6,3,2,4,0,0,1,1,0,0,0,692147.338287,5334540.45068,11.582700718,48.135082578,0,2,#fc8d62,car
210109,9,7,72,130,2019,6,10,6,2,0,7,0,1,0,0,0,0,0,630684.520524,5359716.61378,10.76484019,48.377074204,0,1,#66c2a5,bicycle
210111,9,7,72,200,2019,6,17,6,3,1,6,0,0,1,0,0,0,0,630666851,5337385615,10.757697899,48.176266431,0,2,#fc8d62,car
210112,9,7,61,0,2019,6,13,6,3,2,6,0,0,1,0,0,0,0,638324.862633,5360352.75571,10.868173732,48.3811656,0,2,#fc8d62,car
210114,9,7,61,0,2019,6,20,6,3,0,1,0,1,0,0,0,0,0,641383.373584,5352721.82338,10.906895178,48.311872944,0,1,#66c2a5,bicycle
210115,9,7,61,0,2019,6,22,6,3,0,1,2,1,0,0,0,0,0,640752.527201,5353369.30596,10.89860763,48.317835662,0,1,#66c2a5,bicycle
210117,9,7,61,0,2019,6,7,6,3,2,1,0,0,1,0,0,0,1,639831.479587,5358121.57654,10.887768259,48.360771344,0,2,#fc8d62,car
210119,9,7,61,0,2019,6,16,6,3,0,7,0,1,0,0,0,0,0,640535.100709,5359340.88813,10.897669362,48.37157876,0,1,#66c2a5,bicycle
210121,9,7,71,113,2019,6,10,6,3,5,3,0,1,1,0,0,0,0,657335.832673,5368809.08984,11.127929152,48.452736576,0,1,#66c2a5,bicycle
210122,9,7,71,113,2019,6,8,6,2,5,3,0,0,1,0,0,0,1,658203.032203,5368938.43329,11.139698207,48.453681999,0,2,#fc8d62,car
210136,9,1,90,159,2019,6,7,5,3,0,6,0,1,0,0,0,0,1,662853.844509,5304763.83499,11.177977836,47.875543715,0,1,#66c2a5,bicycle
210150,9,7,78,116,2019,6,7,3,3,5,3,0,1,1,0,0,0,0,620299.302258,5318637.98289,10.61301311,48.009707949,0,1,#66c2a5,bicycle
210152,9,7,62,0,2019,6,18,3,3,2,6,0,0,1,0,0,1,0,622199.263816,5306184.9721,10.634940067,47.897350273,0,2,#fc8d62,car
210155,9,7,71,130,2019,6,7,3,3,4,7,0,1,1,0,0,0,0,644991.949678,5357738.03325,10.957262526,48.35615873,0,1,#66c2a5,bicycle
210156,9,7,61,0,2019,6,17,3,3,5,3,0,0,1,0,0,0,0,641825.187935,5361252.79769,10.91572472,48.388481203,0,2,#fc8d62,car
210157,9,7,61,0,2019,6,17,3,3,0,1,0,1,0,0,0,0,0,642812.836145,5360060.66683,10.928652541,48.377539326,0,1,#66c2a5,bicycle
210185,9,2,61,0,2019,6,6,3,3,0,7,1,1,0,1,0,0,0,733784.135189,5381617.76048,12.167668739,48.54405,0,1,#66c2a5,bicycle
210186,9,2,61,0,2019,6,18,3,2,0,1,0,1,0,0,0,0,0,732001.618643,5380339.2341,12.142842741,48.533226866,0,1,#66c2a5,bicycle
210191,9,1,90,140,2019,6,10,3,3,4,2,0,0,1,0,0,0,1,643973.421088,5295301.31303,10.922484533,47.794964426,0,2,#fc8d62,car
210199,9,1,87,150,2019,6,22,3,3,0,7,2,0,0,0,0,0,1,729149.664422,5304407.7324,12.063296325,47.852118103,0,6,#ffd92f,circle
210200,9,1,87,117,2019,6,17,3,3,0,1,0,1,0,0,0,0,0,723087.38056,5304612.8486,11.982475923,47.856093738,0,1,#66c2a5,bicycle
210203,9,1,62,0,2019,6,22,3,3,6,4,2,0,1,1,0,0,0,690876.131448,5334992.15151,11.565834352,48.139524976,0,2,#fc8d62,car
210205,9,1,62,0,2019,6,10,3,2,4,2,0,0,1,0,1,0,0,686759823,5330252232,11.50848072,48.098142374,0,2,#fc8d62,car
210207,9,1,74,113,2019,6,18,4,2,0,1,0,1,0,0,0,0,0,676009.516884,5348915.77649,11.371950972,48.268973024,0,1,#66c2a5,bicycle
210209,9,1,81,130,2019,6,8,3,3,5,3,0,1,1,0,0,0,0,638959.43383,5322356.63531,10.864292328,48.039362892,0,1,#66c2a5,bicycle
210210,9,1,79,118,2019,6,9,3,3,0,7,0,0,0,0,0,0,1,672683.65419,5337026.62376,11.32232846,48.163011746,0,6,#ffd92f,circle
210211,9,1,74,126,2019,6,10,3,3,5,3,0,0,1,0,0,0,0,682175.719516,5344201.56338,11.452942181,48.22485577,0,2,#fc8d62,car
210212,9,1,77,117,2019,6,19,3,3,0,1,0,1,0,0,0,0,0,715236.886394,5354130.61694,11.902605669,48.303717823,1,1,#66c2a5,bicycle
210213,9,1,62,0,2019,6,15,2,3,1,5,0,0,1,0,0,0,0,690250.338596,5334775.87178,11.557334288,48.137768469,0,2,#fc8d62,car
210214,9,1,62,0,2019,6,19,2,3,0,2,0,0,1,0,1,0,0,685618.72,5328222206,11.492286643,48.08022886,1,2,#fc8d62,car
210215,9,1,84,149,2019,6,6,2,3,0,1,0,1,0,0,0,0,0,690321.776379,5349795.17236,11.565029375,48.272738506,1,1,#66c2a5,bicycle
210216,9,1,62,0,2019,6,18,2,3,4,6,0,0,1,0,0,0,0,681889.962152,5338310.42496,11.446574078,48.171984355,1,2,#fc8d62,car
210217,9,1,62,0,2019,6,18,2,2,0,1,0,1,0,0,0,0,0,684896.470495,5328911.63562,11.482896914,48.086635714,0,1,#66c2a5,bicycle
210218,9,1,62,0,2019,6,20,3,3,0,7,0,1,0,0,0,0,0,688505.49149,5334296.67354,11.533691993,48.133980628,0,1,#66c2a5,bicycle
210224,9,7,61,0,2019,6,14,2,3,0,1,0,1,0,0,0,0,0,639012.752226,5358519.13602,10.876852742,48.36452692,0,1,#66c2a5,bicycle
210225,9,7,61,0,2019,6,13,2,2,8,1,0,1,0,0,0,0,0,638586.820328,5359308899,10.871365553,48.371721969,0,1,#66c2a5,bicycle
210240,9,1,62,0,2019,6,13,3,3,1,1,0,0,1,0,0,0,0,692444.394171,5336744.28669,11.587685406,48.154800406,0,2,#fc8d62,car
210241,9,1,63,0,2019,6,18,4,3,0,1,0,1,0,0,0,0,0,733683.176585,5304788458,12.124014188,47.853906503,0,1,#66c2a5,bicycle
210243,9,1,62,0,2019,6,13,3,3,5,3,0,0,1,0,0,0,1,686755.87,5327781075,11.507347157,48.075931732,0,2,#fc8d62,car
210244,9,1,62,0,2019,6,8,3,3,5,3,0,1,1,0,0,0,0,680450.267217,5336633.26868,11.426515459,48.15731904,1,1,#66c2a5,bicycle
210248,9,1,62,0,2019,6,8,3,3,0,7,0,0,0,0,1,0,0,689890.511244,5333488.78516,11.551928863,48.126307555,1,4,#e78ac3,marker
210265,9,1,82,123,2019,6,15,2,3,4,1,0,0,1,0,1,0,0,720144.38832,5297182.80018,11.93940999,47.79034515,0,2,#fc8d62,car
210270,9,1,79,134,2019,6,19,2,3,0,1,0,1,0,0,0,0,0,667833.256269,5342357.66387,11.259257905,48.21223623,0,1,#66c2a5,bicycle
210278,9,1,90,157,2019,6,12,5,3,2,6,0,0,1,0,0,0,0,661025.364644,5302168.28373,11.152575196,47.852668129,0,2,#fc8d62,car
210283,9,1,79,118,2019,6,9,2,3,8,1,0,0,1,0,0,0,0,673590.400831,5338656.64604,11.335177845,48.177417799,1,2,#fc8d62,car
210287,9,1,81,138,2019,6,18,2,3,8,1,0,0,1,0,0,0,0,639412.618084,5332320.82263,10.873621213,48.128864528,1,2,#fc8d62,car
210289,9,1,82,136,2019,6,7,5,3,8,1,0,0,0,0,1,0,0,702256.907791,5299507.92988,11.701943576,47.817107669,0,4,#e78ac3,marker
210290,9,1,88,137,2019,6,3,1,3,9,1,2,0,1,0,0,0,0,671111.173376,5315274.24014,11.292493958,47.96788634,0,2,#fc8d62,car
210291,9,1,87,117,2019,6,16,5,2,6,7,0,1,0,1,0,0,0,724887956,5305445021,12.006946573,47.862943303,0,1,#66c2a5,bicycle
210293,9,1,87,150,2019,6,19,5,3,4,6,0,0,1,0,0,0,0,729628.653521,5305438.16001,12.070237025,47.861205032,0,2,#fc8d62,car
210299,9,1,88,121,2019,6,13,2,3,5,7,0,1,0,0,0,0,0,672584532,5330812106,11.318478746,48.107172683,0,1,#66c2a5,bicycle
210301,9,1,79,123,2019,6,8,5,3,3,7,0,0,1,0,1,0,0,675116.64938,5331669.22448,11.352817253,48.11418662,0,2,#fc8d62,car
210302,9,1,81,114,2019,6,12,2,2,0,1,0,1,0,0,0,0,0,656457.861573,5316678.10755,11.096827142,47.984258516,0,1,#66c2a5,bicycle
210303,9,1,74,111,2019,6,20,5,3,1,1,0,0,1,0,0,0,0,666939.836966,5361596.60153,11.254848469,48.385425399,0,2,#fc8d62,car
210305,9,1,74,115,2019,6,14,5,3,5,3,0,1,1,0,0,0,0,681858.417332,5346440.1299,11.449634738,48.245068361,0,1,#66c2a5,bicycle
210306,9,1,62,0,2019,6,18,4,3,5,3,0,0,1,0,0,0,0,692161.325149,5332350.62658,11.581901264,48.115396563,0,2,#fc8d62,car
210307,9,2,74,146,2019,6,18,1,3,0,7,0,1,0,0,0,0,0,733174.690981,5378005.46458,12.15740431,48.511828692,0,1,#66c2a5,bicycle
210308,9,1,62,0,2019,6,16,4,3,1,5,0,1,1,0,0,0,0,690918.561777,5339309.01326,11.568341302,48.178311745,0,1,#66c2a5,bicycle
210310,9,1,62,0,2019,6,18,4,3,5,3,0,0,1,0,0,0,0,683373.067836,5335497.30657,11.465291489,48.146272209,0,2,#fc8d62,car
210312,9,1,62,0,2019,6,18,4,3,5,3,0,1,1,0,0,0,0,687380.474947,5339824.79937,11.521020721,48.184000901,0,1,#66c2a5,bicycle
210313,9,1,62,0,2019,6,9,4,3,5,2,0,0,1,0,0,0,0,697763.072186,5331763.58159,11.65681207,48.108405775,0,2,#fc8d62,car
210314,9,1,90,149,2019,6,14,1,3,5,3,0,0,0,0,1,0,0,637466.365152,5298514.58168,10.836661574,47.825282972,0,4,#e78ac3,marker
210315,9,1,62,0,2019,6,15,4,3,5,2,0,0,1,0,0,0,0,694042.943395,5341819.71179,11.611474251,48.199930379,0,2,#fc8d62,car
210316,9,1,84,144,2019,6,19,4,3,5,2,0,1,0,0,0,0,0,687464189,5319632921,11.513280418,48.002484655,0,1,#66c2a5,bicycle
210317,9,1,62,0,2019,6,9,4,3,5,2,0,1,1,0,0,0,0,692532.033584,5334809.74561,11.587987754,48.137386679,0,1,#66c2a5,bicycle
210318,9,1,74,113,2019,6,20,2,3,9,1,0,0,1,0,0,0,0,677577809,5348552061,11.392913914,48.265265894,1,2,#fc8d62,car
210319,9,1,62,0,2019,6,16,4,3,1,7,0,1,1,0,0,0,0,687720.145053,5343622.22949,11.527265445,48.218032365,0,1,#66c2a5,bicycle
210320,9,1,62,0,2019,6,18,4,3,2,6,0,0,1,0,1,0,0,690922.894935,5339843.13148,11.568639507,48.183111019,0,2,#fc8d62,car
210321,9,1,77,115,2019,6,11,2,3,8,1,0,0,0,0,1,0,0,739488043,5354932043,12.229589977,48.302203951,0,4,#e78ac3,marker
210322,9,1,62,0,2019,6,10,4,3,0,5,0,1,1,0,0,0,0,686859.883214,5334000.74839,11.511465809,48.13180605,0,1,#66c2a5,bicycle
210323,9,1,62,0,2019,6,23,1,2,8,1,2,1,0,0,0,0,0,689998.417983,5330637.3644,11.55210727,48.100646593,0,1,#66c2a5,bicycle
210325,9,1,62,0,2019,6,15,1,3,5,2,0,1,1,0,0,0,0,686648.402128,5338266.08603,11.51049672,48.170206277,0,1,#66c2a5,bicycle
210332,9,7,61,0,2019,6,15,4,3,2,6,0,0,1,0,1,0,0,639373.215541,5360108.92749,10.882243695,48.378742434,1,2,#fc8d62,car
210333,9,7,61,0,2019,6,22,4,3,5,3,2,0,1,0,0,0,0,641056.685177,5359165.9405,10.90464968,48.369889332,1,2,#fc8d62,car
210335,9,7,71,113,2019,6,9,4,3,5,3,0,0,1,0,0,0,0,655908.624999,5366888.99326,11.107925419,48.43582935,0,2,#fc8d62,car
210337,9,1,90,158,2019,6,14,1,3,4,6,0,1,1,0,0,0,0,652358.331415,5304370.21373,11.037568889,47.874580534,0,1,#66c2a5,bicycle
210340,9,1,62,0,2019,6,21,1,2,0,7,2,1,0,0,0,0,0,690453.595749,5338174.41387,11.561584513,48.168253594,0,1,#66c2a5,bicycle
210342,9,1,62,0,2019,6,15,1,3,5,2,0,0,1,0,0,0,0,693322.621957,5330977.7374,11.596865868,48.1027059,0,2,#fc8d62,car
210346,9,1,62,0,2019,6,18,1,3,1,5,0,1,1,0,0,0,0,699043.660699,5331959.32525,11.674087865,48.10976612,0,1,#66c2a5,bicycle
210349,9,1,62,0,2019,6,14,1,3,1,5,0,1,1,0,0,0,0,687568.660395,5336183.83573,11.521944047,48.151219688,0,1,#66c2a5,bicycle
210351,9,1,62,0,2019,6,13,1,2,4,1,0,1,0,0,0,0,0,689186.819167,5328878.69208,11.540437567,48.085080817,0,1,#66c2a5,bicycle
210354,9,1,84,121,2019,6,10,1,3,2,6,0,1,0,0,0,0,0,706889.884546,5326446.0354,11.776703441,48.057721174,0,1,#66c2a5,bicycle
210357,9,7,61,0,2019,6,15,1,3,0,1,0,1,0,0,0,0,0,641466.764233,5358198.41101,10.909858264,48.361097902,0,1,#66c2a5,bicycle
210383,9,2,61,0,2019,6,19,4,3,0,1,0,1,0,0,0,0,0,735912.509521,5382174.44548,12.196775929,48.548253745,0,1,#66c2a5,bicycle
210388,9,1,63,0,2019,6,17,4,3,4,2,0,0,1,0,0,0,0,733979.483547,5305322.36456,12.128258085,47.858595323,0,2,#fc8d62,car
210389,9,1,63,0,2019,6,15,4,3,1,7,0,1,1,0,0,0,0,733493.288159,5305073.47844,12.121633384,47.856536147,0,1,#66c2a5,bicycle
210390,9,1,62,0,2019,6,7,3,3,1,5,0,0,1,0,1,0,0,692777.745868,5333786.60448,11.590824143,48.128116536,1,2,#fc8d62,car
210391,9,1,82,120,2019,6,18,1,3,0,7,0,1,0,0,0,0,0,701677.337114,5303624.9413,11.696127527,47.85429112,0,1,#66c2a5,bicycle
210392,9,1,62,0,2019,6,10,3,3,1,7,0,1,1,0,0,0,0,691541.849298,5336094.84827,11.575269895,48.14923582,0,1,#66c2a5,bicycle
210393,9,1,62,0,2019,6,12,3,3,0,7,0,0,0,1,0,0,1,693679.86399,5333760.34969,11.602923225,48.127606732,0,3,#8da0cb,toilet
210394,9,1,81,121,2019,6,13,1,2,0,7,0,1,0,0,0,0,0,633276.530822,5309847.44347,10.784207089,47.92808143,0,1,#66c2a5,bicycle
210396,9,1,62,0,2019,6,9,3,3,0,1,0,1,0,0,0,0,0,686978.948911,5334363.64369,11.513223768,48.135032899,0,1,#66c2a5,bicycle
210398,9,7,61,0,2019,6,11,2,3,5,3,0,0,1,0,0,0,0,642488.532318,5360058.8016,10.924274836,48.377595874,0,2,#fc8d62,car
210399,9,7,61,0,2019,6,17,2,3,0,1,0,1,0,0,0,0,0,641697.778941,5353506.38067,10.911396818,48.318857065,0,1,#66c2a5,bicycle
