fid,OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
12192,174094,"9,20102000141344E+018",9,1,63,0,2020,10,9,3,3,5,2,0,1,1,0,0,0,0,733488.0651,5305067.2983,12.121560327,47.856482522,0,1,#66c2a5,bicycle
12193,174095,"9,20101900857144E+018",9,1,62,0,2020,10,16,2,3,0,6,0,0,1,0,1,0,0,690796.6254,5334696.0735,11.56463408,48.136887688,0,2,#fc8d62,car
12194,174096,"9,20101500851445E+018",9,1,62,0,2020,10,11,5,3,5,7,0,1,1,0,0,0,0,690151.4912,5334921.5987,11.556072018,48.139107808,0,1,#66c2a5,bicycle
12195,174098,"9,20102000161944E+018",9,1,73,147,2020,10,9,3,3,5,3,0,1,1,0,0,0,0,682332.0486,5308537.9302,11.439838652,47.904235173,0,1,#66c2a5,bicycle
12196,174099,"9,20101900858245E+018",9,1,62,0,2020,10,11,2,3,4,6,0,0,1,0,0,0,0,692316.0257,5336851.9098,11.586009775,48.155806529,0,2,#fc8d62,car
12197,174100,"9,20101500851144E+018",9,1,62,0,2020,10,16,5,3,5,2,0,1,1,0,0,0,0,692254.3298,5334900.4255,11.584299771,48.138285651,0,1,#66c2a5,bicycle
12198,174102,"9,20102100110747E+018",9,1,78,113,2020,10,7,4,3,5,2,1,1,1,0,0,0,0,692159.8631,5367306.6893,11.59776834,48.429566627,0,1,#66c2a5,bicycle
12199,174106,"9,20101600858244E+018",9,1,62,0,2020,10,18,6,3,5,3,2,1,1,0,0,0,0,690692.0527,5340369.9519,11.565773505,48.187915336,1,1,#66c2a5,bicycle
12200,174107,"9,20101900858254E+018",9,1,62,0,2020,10,21,2,3,6,7,2,1,0,1,0,0,0,697938.4892,5331540.7624,11.659062674,48.106348746,0,1,#66c2a5,bicycle
12201,174110,"9,20101900110346E+018",9,1,75,122,2020,10,11,2,3,3,6,0,1,1,0,0,0,0,722835.7525,5326911.9625,11.990666938,48.056539305,0,1,#66c2a5,bicycle
12202,174111,"9,20101600712744E+018",9,7,72,223,2020,10,18,6,3,5,6,2,1,1,0,0,0,0,618719.1484,5362783.8829,10.604189005,48.407023221,1,1,#66c2a5,bicycle
12203,174112,"9,20102000857145E+018",9,1,84,123,2020,10,19,3,3,9,1,2,0,0,0,1,0,0,701952.1535,5333665.9496,11.713925642,48.124187933,0,4,#e78ac3,marker
12204,174115,"9,20101600712145E+018",9,7,71,146,2020,10,7,6,3,2,2,1,1,1,0,0,0,0,647294.8056,5347424.4752,10.984729213,48.262893596,1,1,#66c2a5,bicycle
12205,174116,"9,20102000857147E+018",9,1,62,0,2020,10,14,3,3,3,6,0,0,1,0,1,0,0,684882.6719,5334491.5951,11.485130443,48.136795443,0,2,#fc8d62,car
12206,174123,"9,20101600710445E+018",9,7,61,0,2020,10,16,6,3,8,1,0,0,1,0,0,0,0,639699.2982,5359307.3985,10.886378632,48.371463198,1,2,#fc8d62,car
12207,174124,"9,20102000852644E+018",9,1,84,130,2020,10,12,3,3,0,1,0,1,0,0,0,0,0,699257.3269,5344490.2769,11.682826111,48.222315902,0,1,#66c2a5,bicycle
12208,174131,"9,20101900710445E+018",9,7,61,0,2020,10,19,2,3,0,1,2,1,0,0,0,0,0,640239.0768,5359998.9114,10.893893874,48.377561344,1,1,#66c2a5,bicycle
12209,174132,"9,20101500710647E+018",9,7,61,0,2020,10,21,5,3,1,1,2,1,1,0,0,0,0,639414.6263,5358698.2962,10.882334906,48.366049256,1,1,#66c2a5,bicycle
12210,174137,"9,20101500710644E+018",9,7,61,0,2020,10,8,5,3,4,1,0,1,1,0,0,0,0,640731.4786,5355581.4029,10.899062468,48.337730917,0,1,#66c2a5,bicycle
12211,174140,"9,20101500710643E+018",9,7,61,0,2020,10,10,5,3,5,2,0,1,1,0,0,0,0,639730.3139,5356599796,10.885898043,48.347110273,0,1,#66c2a5,bicycle
12212,174141,"9,20101700711144E+018",9,7,61,0,2020,10,23,7,3,6,7,2,0,1,0,0,0,1,639277.9465,5362225.5988,10.88165956,48.397795989,1,2,#fc8d62,car
12213,174142,"9,20102000710747E+018",9,7,61,0,2020,10,16,3,3,0,1,0,0,0,0,1,0,0,641483.3364,5360819.7043,10.910963938,48.384663791,0,4,#e78ac3,marker
12214,174148,"9,20101900858244E+018",9,1,84,120,2020,10,11,2,3,0,7,0,1,0,0,0,0,1,680799.2896,5331667.3565,11.429096756,48.112581949,0,1,#66c2a5,bicycle
12215,174151,"9,20102000858245E+018",9,1,84,138,2020,10,13,3,3,2,5,0,1,1,0,0,0,0,680340.5813,5330859.7873,11.422598186,48.105452791,0,1,#66c2a5,bicycle
12216,174157,"9,20101900854544E+018",9,1,62,0,2020,10,8,2,3,0,7,0,1,0,0,0,0,0,684271.4933,5337208.2371,11.478099203,48.161391339,0,1,#66c2a5,bicycle
12217,174159,"9,20101900120946E+018",9,1,88,121,2020,10,10,2,3,0,7,0,1,0,0,0,0,0,671193.5945,5331003.2849,11.299885459,48.109266673,0,1,#66c2a5,bicycle
12218,174160,"9,20101600710444E+018",9,7,61,0,2020,10,11,6,3,0,7,0,1,0,0,0,0,0,640598.1455,5358859.6777,10.898359295,48.367237836,1,1,#66c2a5,bicycle
12219,174161,"9,20102000857145E+018",9,1,62,0,2020,10,22,3,3,5,3,2,0,1,0,0,0,0,683367.2884,5335476.5155,11.465204909,48.146086992,0,2,#fc8d62,car
12220,174163,"9,20101600858244E+018",9,1,62,0,2020,10,8,6,3,1,1,0,0,1,0,0,0,0,692614.3951,5331359.4831,11.587534785,48.10635147,1,2,#fc8d62,car
12221,174166,"9,20101600854544E+018",9,1,62,0,2020,10,20,6,3,0,7,2,0,0,0,1,0,0,683830.1272,5333824.9835,11.470708528,48.131108466,1,4,#e78ac3,marker
12222,174167,"9,20101900717045E+018",9,7,72,171,2020,10,17,2,2,0,1,0,1,0,0,0,0,0,636600.7669,5372866.4863,10.848981356,48.494062467,0,1,#66c2a5,bicycle
12223,174169,"9,20101800711944E+018",9,7,72,125,2020,10,15,1,3,5,3,0,0,1,0,0,0,0,636595.5701,5347263609,10.840590319,48.263844509,0,2,#fc8d62,car
12224,174170,"9,20102000851246E+018",9,1,62,0,2020,10,13,3,3,4,2,0,0,1,0,0,0,0,692294883,5338132.5747,11.586304695,48.167323229,0,2,#fc8d62,car
12225,174172,"9,20102200120547E+018",9,1,79,121,2020,10,20,5,3,5,3,2,0,1,0,0,0,0,668417.8497,5339766.2023,11.266092675,48.188784585,0,2,#fc8d62,car
12226,174174,"9,20102500710645E+018",9,7,61,0,2020,10,8,1,3,1,1,0,1,1,0,0,0,0,640435349,5353666.3992,10.894430596,48.320577582,0,1,#66c2a5,bicycle
12227,174177,"9,20102200858245E+018",9,1,62,0,2020,10,18,5,3,0,2,1,0,0,0,0,0,1,691297.8245,5338655.5219,11.573143921,48.172324217,0,6,#ffd92f,circle
12228,174180,"9,20102500141344E+018",9,1,87,142,2020,10,16,1,2,8,1,0,1,0,0,0,0,0,733245.7875,5308360.9364,12.120103634,47.886160674,0,1,#66c2a5,bicycle
12229,174181,"9,20102100857144E+018",9,1,62,0,2020,10,17,4,3,3,7,0,0,1,0,1,0,0,694692.0737,5341586.3856,11.620093925,48.197634672,0,2,#fc8d62,car
12230,174183,"9,20102300210951E+018",9,2,61,0,2020,10,12,6,3,4,1,0,0,1,0,0,0,0,732423.1289,5381948.5357,12.14944137,48.547526869,0,2,#fc8d62,car
12231,174185,"9,20102200851446E+018",9,1,62,0,2020,10,8,5,3,3,6,0,0,1,0,0,0,1,690091.3491,5334926.3663,11.555266532,48.139168628,0,2,#fc8d62,car
12232,174186,"9,20102200857144E+018",9,1,84,119,2020,10,13,5,3,0,7,0,0,1,1,0,0,0,696464.5979,5347445.3661,11.646636719,48.249744814,0,2,#fc8d62,car
12233,174190,"9,20102100854147E+018",9,1,62,0,2020,10,8,4,3,5,2,0,1,1,0,0,0,0,686248.4126,5333358.6915,11.502974946,48.126214219,0,1,#66c2a5,bicycle
12234,174191,"9,20102500140144E+018",9,1,87,150,2020,10,9,1,3,5,3,0,0,1,0,0,0,0,729464.3332,5304172.8521,12.067372059,47.849895566,0,2,#fc8d62,car
12235,174193,"9,20102600160945E+018",9,1,73,126,2020,10,22,2,3,1,5,2,0,1,0,1,0,0,686042.1023,5302788.1071,11.486959833,47.851485529,1,2,#fc8d62,car
12236,174195,"9,20102200160944E+018",9,1,73,126,2020,10,13,5,3,3,6,0,1,1,0,0,0,0,685635.0949,5303705.8744,11.481918258,47.859852989,0,1,#66c2a5,bicycle
12237,174197,"9,2010250071045E+018",9,7,61,0,2020,10,19,1,3,0,7,2,0,0,0,0,0,1,641096.4154,5360156.7003,10.905518347,48.378788985,0,6,#ffd92f,circle
12238,174202,"9,20102500121546E+018",9,1,81,116,2020,10,13,1,3,0,1,0,1,0,0,0,0,0,646071.7064,5338434.6671,10.96516099,48.182344668,1,1,#66c2a5,bicycle
12239,174203,"9,20102300711345E+018",9,7,72,202,2020,10,22,6,3,0,1,1,0,0,0,1,0,0,637356.4754,5358627.4521,10.854538479,48.365863461,1,4,#e78ac3,marker
12240,174204,"9,20102100851545E+018",9,1,62,0,2020,10,19,4,3,3,6,1,1,0,0,0,0,0,687702.4247,5331377.8136,11.521623766,48.107982487,0,1,#66c2a5,bicycle
12241,174205,"9,20102500121347E+018",9,1,88,126,2020,10,14,1,3,6,6,0,0,1,1,0,0,0,659102.9394,5326962.9614,11.136070508,48.076076131,0,2,#fc8d62,car
12242,174206,"9,20102300141344E+018",9,1,63,0,2020,10,12,6,3,6,4,0,1,0,1,0,0,0,734189.0084,5304458.5988,12.130587476,47.850758962,0,1,#66c2a5,bicycle
12243,174207,"9,20102600110747E+018",9,1,78,124,2020,10,18,2,3,6,4,2,0,1,1,0,0,0,703492936,5364744747,11.749556566,48.402985658,1,2,#fc8d62,car
12244,174208,"9,20102200710654E+018",9,7,61,0,2020,10,6,5,3,1,1,2,0,1,0,0,0,0,640730307,5355570691,10.899043089,48.337634859,0,2,#fc8d62,car
12245,174210,"9,20102400858247E+018",9,1,62,0,2020,10,1,7,3,0,7,2,1,0,0,0,0,0,691839618,5336824.3735,11.579598009,48.155702928,1,1,#66c2a5,bicycle
12246,174211,"9,20102500710446E+018",9,7,61,0,2020,10,15,1,3,0,7,0,1,0,0,0,0,0,640281238,5360028573,10.894472826,48.377818679,0,1,#66c2a5,bicycle
12247,174214,"9,20102300110144E+018",9,1,77,123,2020,10,14,6,1,5,3,0,0,1,0,1,0,0,726138.4513,5343974953,12.043983479,48.208676789,0,2,#fc8d62,car
12248,174215,"9,20102400858246E+018",9,1,62,0,2020,10,13,7,3,1,5,0,1,1,0,0,0,0,690521.7917,5334594.3925,11.560898195,48.136056123,0,1,#66c2a5,bicycle
12249,174218,"9,20102500854747E+018",9,1,62,0,2020,10,14,1,2,6,4,0,0,1,1,0,0,0,690978.4032,5340276.5321,11.569580351,48.186989671,0,2,#fc8d62,car
12250,174220,"9,20102200110551E+018",9,1,77,117,2020,10,8,5,3,5,3,0,0,1,0,0,0,0,714149.0422,5354663.9527,11.888225419,48.308879108,0,2,#fc8d62,car
12251,174221,"9,20102400858245E+018",9,1,62,0,2020,10,15,7,3,6,4,0,1,0,1,0,0,0,683057.3176,5336616.4962,11.461531934,48.156423138,1,1,#66c2a5,bicycle
12252,174225,"9,20102200858245E+018",9,1,62,0,2020,10,16,5,3,4,6,0,1,0,1,0,0,0,691631.5562,5334585.6062,11.57579555,48.135643947,0,1,#66c2a5,bicycle
12253,174226,"9,20102400858245E+018",9,1,84,123,2020,10,0,7,2,5,3,2,0,1,0,0,0,0,704439.8345,5331775.2925,11.746410328,48.106403317,1,2,#fc8d62,car
12254,174228,"9,20102400858245E+018",9,1,62,0,2020,10,20,7,3,6,4,2,0,1,1,0,0,0,690405.5624,5335239.1231,11.559625747,48.141885736,0,2,#fc8d62,car
12255,174229,"9,20102100854344E+018",9,1,62,0,2020,10,7,4,3,5,3,0,1,1,0,0,0,0,690677.9973,5338449.2952,11.564722826,48.170656927,1,1,#66c2a5,bicycle
12256,174230,"9,20102400858245E+018",9,1,62,0,2020,10,10,7,3,5,3,0,0,1,0,1,0,0,688199.3122,5336343.7327,11.530485581,48.152470579,1,2,#fc8d62,car
12257,174231,"9,20102400858245E+018",9,1,62,0,2020,10,14,7,3,5,7,0,0,1,0,1,0,0,685533.5366,5339320.0253,11.495976159,48.18000587,0,2,#fc8d62,car
12258,174232,"9,20102100857145E+018",9,1,84,112,2020,10,15,4,3,5,3,0,1,0,0,0,0,0,701147.5501,5340585.9153,11.706396498,48.186631728,0,1,#66c2a5,bicycle
12259,174233,"9,20102400857146E+018",9,1,62,0,2020,10,5,7,2,5,3,2,0,1,0,0,0,0,698186.7579,5334680.6402,11.663853681,48.134490483,1,2,#fc8d62,car
12260,174235,"9,20102100740745E+018",9,7,62,0,2020,10,10,4,3,5,3,0,1,1,0,0,0,0,621439.3575,5304630269,10.62433988,47.883511963,0,1,#66c2a5,bicycle
12261,174237,"9,20102200854145E+018",9,1,62,0,2020,10,16,5,3,2,6,0,0,1,0,0,0,0,686257.9525,5331759.8391,11.502404569,48.111840292,0,2,#fc8d62,car
12262,174239,"9,20102400854344E+018",9,1,62,0,2020,10,13,7,3,1,6,0,0,1,0,0,0,0,687835.1061,5343278.1567,11.528659208,48.214905795,1,2,#fc8d62,car
12263,174241,"9,20102100854145E+018",9,1,62,0,2020,10,7,4,3,5,7,0,1,1,0,0,0,0,686558.6896,5333611.9337,11.507251449,48.128399599,0,1,#66c2a5,bicycle
12264,174242,"9,20102400851245E+018",9,1,62,0,2020,10,13,7,2,0,1,0,1,0,0,0,0,0,691330.6305,5336147.1835,11.572456564,48.14976977,0,1,#66c2a5,bicycle
12265,174244,"9,20102600140147E+018",9,1,87,122,2020,10,18,2,3,5,2,2,1,1,0,0,0,0,719433278,5306717449,11.934758932,47.876262822,1,1,#66c2a5,bicycle
12266,174245,"9,20102200711944E+018",9,7,72,163,2020,10,16,5,3,5,3,0,1,1,0,0,0,0,640411.6551,5348307257,10.892328897,48.272394492,0,1,#66c2a5,bicycle
12267,174247,"9,20102600217554E+018",9,2,61,0,2020,10,2,2,2,4,6,2,0,1,0,1,0,0,732223.0196,5379080.2379,12.145136192,48.521835704,0,2,#fc8d62,car
12268,174251,"9,20102300710647E+018",9,7,61,0,2020,10,18,6,3,6,1,2,0,1,1,0,0,0,639078.0004,5356719.6385,10.877138476,48.348331842,1,2,#fc8d62,car
12269,174252,"9,20102100851446E+018",9,1,62,0,2020,10,17,4,3,1,3,0,1,0,0,0,0,0,688506739,5334827.0361,11.533943449,48.138747245,0,1,#66c2a5,bicycle
12270,174253,"9,20102400712344E+018",9,7,72,184,2020,10,18,7,3,1,2,2,0,1,0,1,0,0,635382.2805,5359793.7871,10.828273335,48.37677768,1,2,#fc8d62,car
12271,174254,"9,20102300140144E+018",9,1,87,122,2020,10,11,6,3,4,6,0,0,1,0,0,0,0,719757092,5306298.13,11.938870574,47.872384299,0,2,#fc8d62,car
12272,174255,"9,20102500858247E+018",9,1,62,0,2020,10,14,1,3,0,7,0,1,1,0,0,0,0,686252782,5331461.3952,11.502204861,48.109159264,1,1,#66c2a5,bicycle
12273,174256,"9,20102200710644E+018",9,7,61,0,2020,10,17,5,3,1,1,0,0,1,0,0,0,0,640795.1319,5356507.9374,10.900230669,48.346047853,0,2,#fc8d62,car
12274,174257,"9,20102200121546E+018",9,1,81,130,2020,10,18,5,2,0,1,2,1,0,0,0,0,0,639098058,5323674.7997,10.866579468,48.051186084,0,1,#66c2a5,bicycle
12275,174266,"9,20102300120144E+018",9,1,74,111,2020,10,16,6,2,3,6,0,0,1,0,0,1,0,668103.2972,5361585.5102,11.270546044,48.385016731,1,2,#fc8d62,car
12276,174267,"9,20102500853244E+018",9,1,84,144,2020,10,13,1,3,4,6,0,1,0,0,0,0,0,685924.4088,5318873.7487,11.492328425,47.996110337,0,1,#66c2a5,bicycle
12277,174268,"9,20102500852447E+018",9,1,62,0,2020,10,16,1,3,5,3,0,0,1,0,0,0,0,696580.0454,5334024.6941,11.641978934,48.129093538,0,2,#fc8d62,car
12278,174270,"9,20102100858245E+018",9,1,62,0,2020,10,16,4,3,0,7,0,1,0,0,0,0,0,688611.6401,5334969.9211,11.535415395,48.140000431,0,1,#66c2a5,bicycle
12279,174275,"9,20102500852145E+018",9,1,62,0,2020,10,17,1,3,0,1,1,1,0,0,0,0,0,691119.2066,5333100.3518,11.568249925,48.122448653,1,1,#66c2a5,bicycle
12280,174276,"9,20102200857146E+018",9,1,62,0,2020,10,20,5,3,5,2,2,0,1,0,0,0,0,694456.68,5333023619,11.613015764,48.120748456,0,2,#fc8d62,car
12281,174278,"9,20102500851146E+018",9,1,62,0,2020,10,12,1,3,5,3,0,1,0,0,0,0,0,692270.7006,5334179.0933,11.584194034,48.131797507,1,1,#66c2a5,bicycle
12282,174279,"9,20102200858245E+018",9,1,62,0,2020,10,18,5,2,7,6,2,1,0,0,0,0,1,692640.9883,5334803.8729,11.589448101,48.137300922,0,1,#66c2a5,bicycle
12283,174283,"9,20102100857145E+018",9,1,62,0,2020,10,7,4,3,6,2,2,0,0,1,0,0,1,680259634,5336907254,11.424070482,48.159835928,0,3,#8da0cb,toilet
12284,174288,"9,20102200852245E+018",9,1,62,0,2020,10,16,5,3,3,6,2,0,1,0,1,0,0,694005.4882,5336350.9874,11.608474748,48.150791292,0,2,#fc8d62,car
12285,174291,"9,20102300712151E+018",9,7,71,130,2020,10,13,6,3,0,4,0,0,1,1,0,0,0,651184.7488,5358413.8191,11.041048593,48.360782345,0,2,#fc8d62,car
12286,174295,"9,20102100854244E+018",9,1,62,0,2020,10,6,4,3,0,7,1,0,0,0,1,0,0,689173.0487,5336944871,11.543832108,48.157584776,1,4,#e78ac3,marker
12287,174297,"9,20102300160944E+018",9,1,73,126,2020,10,9,6,2,0,7,0,1,1,0,0,0,0,685018.3516,5306055.2229,11.474686242,47.881149152,1,1,#66c2a5,bicycle
12288,174298,"9,20102600160945E+018",9,1,73,126,2020,10,16,2,2,5,3,1,0,1,0,1,0,0,685007.0443,5304598.3219,11.473911321,47.868056348,1,2,#fc8d62,car
12289,174304,"9,20102300710146E+018",9,7,71,113,2020,10,7,6,3,0,1,1,0,0,0,1,0,0,654369895,5368324137,11.087664737,48.449111127,1,4,#e78ac3,marker
12290,174305,"9,20102100710446E+018",9,7,61,0,2020,10,17,4,3,3,6,0,1,1,0,0,0,0,640751675,5359244.9055,10.900560001,48.370667453,0,1,#66c2a5,bicycle
12291,174308,"9,20102500857146E+018",9,1,62,0,2020,10,17,1,3,4,3,2,1,0,0,0,0,0,692629401,5334764.5064,11.589274709,48.136950613,0,1,#66c2a5,bicycle
12292,174309,"9,20102100852246E+018",9,1,62,0,2020,10,8,4,3,2,7,0,0,1,0,1,0,0,694913.0632,5334958783,11.620026914,48.138001336,0,2,#fc8d62,car
12293,174311,"9,20102300141347E+018",9,1,63,0,2020,10,19,6,3,0,1,1,1,0,0,0,0,0,733888.8458,5305185.7747,12.126974283,47.857401192,0,1,#66c2a5,bicycle
12294,174312,"9,20102600120144E+018",9,1,74,115,2020,10,10,2,3,5,2,0,1,1,0,0,0,0,683409414,5348447.6314,11.471376526,48.262665796,1,1,#66c2a5,bicycle
12295,174313,"9,20102200710746E+018",9,7,61,0,2020,10,10,5,3,5,3,0,0,1,0,1,0,0,640338.6539,5362592.8064,10.89610444,48.400862587,0,2,#fc8d62,car
12296,174318,"9,20102100710151E+018",9,7,71,113,2020,10,8,4,3,2,2,0,1,1,0,0,0,0,657275.5528,5368974176,11.12717649,48.454235812,0,1,#66c2a5,bicycle
12297,174320,"9,20102300110545E+018",9,1,77,130,2020,10,12,6,3,5,3,0,1,1,0,0,0,0,710939426,5350972813,11.843149804,48.276790283,0,1,#66c2a5,bicycle
12298,174323,"9,20102100858244E+018",9,1,84,139,2020,10,16,4,3,0,5,0,1,1,0,0,0,0,688030082,5325751407,11.523544792,48.057313957,0,1,#66c2a5,bicycle
12299,174325,"9,20102200111146E+018",9,1,78,120,2020,10,8,5,3,0,1,0,0,0,0,1,0,0,693951.3409,5352182384,11.614989442,48.293092213,0,4,#e78ac3,marker
12300,174330,"9,20102200858245E+018",9,1,62,0,2020,10,7,5,3,1,5,0,1,1,0,0,0,0,691023.3872,5333745.3153,11.567252704,48.128274307,0,1,#66c2a5,bicycle
12301,174334,"9,20102100854745E+018",9,1,62,0,2020,10,13,4,3,1,6,0,0,1,0,0,0,0,690714.12,5340289706,11.566034086,48.187187472,0,2,#fc8d62,car
12302,174336,"9,2010230021095E+018",9,2,61,0,2020,10,7,6,3,6,4,1,0,1,1,0,0,0,732094.4173,5381109244,12.144526644,48.540109393,1,2,#fc8d62,car
12303,174343,"9,20102200854345E+018",9,1,62,0,2020,10,16,5,2,1,6,0,0,1,0,1,0,0,690475.4069,5340246.3527,11.562806129,48.186869439,0,2,#fc8d62,car
12304,174346,"9,20102300750147E+018",9,7,78,203,2020,10,16,6,2,0,1,1,1,0,0,0,0,1,622312.1752,5324562.5006,10.641683197,48.06260766,1,1,#66c2a5,bicycle
12305,174347,"9,20102100854146E+018",9,1,62,0,2020,10,17,4,3,5,2,0,1,1,0,0,0,0,686246.6517,5332368.1457,11.502518548,48.11731131,0,1,#66c2a5,bicycle
12306,174348,"9,20102400131547E+018",9,1,85,113,2020,10,15,7,2,0,7,0,1,0,0,0,0,0,669654.2127,5378280.1305,11.298244624,48.534673496,0,1,#66c2a5,bicycle
12307,174356,"9,20102400120545E+018",9,1,79,121,2020,10,17,7,3,0,7,0,1,0,0,0,0,0,666143.9096,5338221.1648,11.234916557,48.175493502,0,1,#66c2a5,bicycle
12308,174357,"9,20102300710747E+018",9,7,61,0,2020,10,15,6,3,5,3,0,1,1,0,0,0,0,642148166,5361711638,10.920240124,48.392534165,1,1,#66c2a5,bicycle
12309,174358,"9,20102100851447E+018",9,1,62,0,2020,10,16,4,3,5,3,0,1,0,0,1,0,0,689646.2567,5335673455,11.549622339,48.146016306,0,1,#66c2a5,bicycle
12310,174359,"9,20102400120144E+018",9,1,74,115,2020,10,7,7,3,5,2,1,1,1,0,0,0,0,681270.8715,5347836.5443,11.442325965,48.257788459,1,1,#66c2a5,bicycle
12311,174360,"9,20102300140154E+018",9,1,87,150,2020,10,19,6,3,0,7,2,1,0,1,0,0,0,728931.6979,5304212.0856,12.060283309,47.850437964,0,1,#66c2a5,bicycle
12312,174361,"9,20102600110747E+018",9,1,78,124,2020,10,18,2,3,5,3,2,0,1,0,0,0,0,702423.2688,5364318.6876,11.734915201,48.399501284,1,2,#fc8d62,car
12313,174363,"9,20102200710651E+018",9,7,61,0,2020,10,17,5,3,5,2,0,1,1,0,0,0,0,639279.0502,5355543.9479,10.879461705,48.337715964,0,1,#66c2a5,bicycle
12314,174364,"9,2010220012505E+018",9,1,79,119,2020,10,16,5,3,9,1,0,0,1,0,0,0,0,668724.4562,5339125.6191,11.269960331,48.182944484,0,2,#fc8d62,car
12315,174365,"9,20102300858248E+018",9,1,84,135,2020,10,20,6,3,6,4,2,0,0,1,1,0,0,689837.7246,5347440.6166,11.557455852,48.251721505,1,3,#8da0cb,toilet
12316,174369,"9,20102200858247E+018",9,1,62,0,2020,10,18,5,2,6,4,2,0,1,1,0,0,0,686193.2638,5334378.8737,11.502680336,48.135400147,0,2,#fc8d62,car
12317,174374,"9,20102500854247E+018",9,1,62,0,2020,10,14,1,3,0,1,0,1,0,0,0,0,0,688367.2281,5337172.9474,11.533108135,48.159873968,1,1,#66c2a5,bicycle
12318,174376,"9,20102100858245E+018",9,1,62,0,2020,10,13,4,3,3,2,0,1,0,0,0,0,1,681669.7921,5337394.6362,11.443224148,48.163815546,0,1,#66c2a5,bicycle
12319,174377,"9,20102300858247E+018",9,1,62,0,2020,10,12,6,3,5,3,0,0,1,0,0,0,0,695681.5262,5329902.3641,11.628025273,48.092320816,0,2,#fc8d62,car
